layer,head,importance,perturbation,cell
19,5,0.0078280725899865,0.7035086424473453,D
19,6,0.0090240257627823,1.3275048870812445,D
19,7,0.0114933164680705,0.997889677172198,D
19,8,0.0074294560095843,1.0253388675696709,D
19,9,0.0053891890189226,0.8221787562703385,D
19,10,0.0273154991514542,3.666543029686984,hihp
19,11,0.0033203486134024,0.7189415134489536,D
19,12,0.1951075196266175,9.974704475963817,hihp
19,13,0.0048284039777867,0.7211855535998064,D
19,14,0.0948421884985531,5.159923553028527,hihp
19,15,0.0520905326394472,4.543995457975304,hihp
20,0,0.0311895836802089,2.0761711078093334,hilp
20,1,0.0088413796004128,1.076422944993657,D
20,2,0.0295159466126384,3.411729246377945,hihp
20,3,0.0617944002151489,5.674990676781711,hihp
20,4,0.0101493859992308,1.2167782709002497,D
20,5,0.0388848693931802,6.494491621413651,hihp
20,6,0.0572789101039663,6.09953948154169,hihp
20,7,0.035121574121363,3.835237685371847,hihp
20,8,0.1033444509786715,4.5904683777514625,hihp
20,9,0.0133856079157663,1.848509633584934,D
20,10,0.0224952995777129,3.332461577566231,C
20,11,0.0612510758287765,5.074344547355876,hihp
20,12,0.0054839323548709,0.6173781393205419,D
20,13,0.0189068703090442,2.4213095991050495,C
20,14,0.0527404546737669,3.547371005310732,hihp
20,15,0.0143968322697806,1.8521518816842752,D
21,0,0.0181431595016928,2.1184730325989864,D
21,1,0.0232018810861252,2.765298307161121,C
21,2,0.0244692599072174,2.972396420205341,C
21,3,0.0163767495576074,2.457856421961504,C
21,4,0.0122579160858603,1.9747834295472677,D
21,5,0.1129153756534352,6.0878417579566735,hihp
21,6,0.0114264698589549,1.8456471463774933,D
21,7,0.021180303657756,3.239754966514952,C
21,8,0.007406350444345,1.3051522457424332,D
21,9,0.0339996323866001,4.323511549216859,hihp
21,10,0.0146061497576095,1.908813813043868,D
21,11,0.0200161267729368,2.61621885308448,C
21,12,0.0232628408600303,2.9196105936870858,C
21,13,0.0089744662537294,1.5686316455111784,D
21,14,0.0285956140826729,2.980893700657522,hihp
21,15,0.0931984186172485,5.079714188900064,hihp
22,0,0.0262385045780856,3.9282394498586655,C
22,1,0.0212523656732895,3.2059346768347656,C
22,2,0.0231679677963256,3.2271529795492397,C
22,3,0.0130652013946983,2.323472999036312,C
22,4,0.0110837974969081,1.5405829421737616,D
22,5,0.0199106195393729,1.2284789269461351,D
22,6,0.0039846844532909,0.5445227627368534,D
22,7,0.0024913409176996,0.5838803108781576,D
22,8,0.0195650318089653,2.951922834796064,C
22,9,0.0121339857578277,0.9559501942028018,D
22,10,0.0137631752911736,2.0313633993706284,D
22,11,0.0076737281154182,1.3869766983039238,D
22,12,0.0181618157555075,2.9115468837759075,C
22,13,0.0065310877912185,1.1981510883745026,D
22,14,0.0080500385340522,1.3100706633618648,D
22,15,0.0280989163062152,3.2224308861529125,hihp
23,0,0.0878561244291418,4.6309317183845184,hihp
