layer,head,mean_abs_delta,mean_signed_delta,n_trials
22,6,0.05032169117647059,-0.003446691176470588,68
22,7,0.06640625,-0.03469669117647059,68
22,8,0.11098345588235294,-0.054457720588235295,68
22,9,0.051011029411764705,0.009650735294117647,68
22,10,0.04434742647058824,0.01171875,68
22,11,0.03216911764705882,0.0009191176470588235,68
22,12,0.04733455882352941,0.002297794117647059,68
22,13,0.05744485294117647,-0.01608455882352941,68
22,14,0.043658088235294115,0.006893382352941176,68
22,15,0.06847426470588236,-0.017003676470588234,68
23,0,0.05698529411764706,0.022058823529411766,68
23,1,0.053998161764705885,-0.008961397058823529,68
23,2,0.03998161764705882,-0.010569852941176471,68
23,3,0.03262867647058824,0.00045955882352941176,68
23,4,0.030330882352941176,-0.009191176470588236,68
23,5,0.029641544117647058,0.007123161764705882,68
23,6,0.04434742647058824,0.014935661764705883,68
23,7,0.04457720588235294,0.011488970588235295,68
23,8,0.03170955882352941,0.0013786764705882354,68
23,9,0.02619485294117647,0.00045955882352941176,68
23,10,0.06778492647058823,-0.013097426470588236,68
23,11,0.03170955882352941,-0.00045955882352941176,68
23,12,0.05032169117647059,0.01401654411764706,68
23,13,0.03860294117647059,-0.011029411764705883,68
23,14,0.06433823529411764,0.0055147058823529415,68
23,15,0.046185661764705885,0.01171875,68
24,0,0.03308823529411765,0.001838235294117647,68
24,1,0.030330882352941176,-0.006433823529411764,68
24,2,0.07973345588235294,0.010340073529411764,68
24,3,0.05583639705882353,0.002068014705882353,68
24,4,0.09581801470588236,-0.05124080882352941,68
24,5,0.09030330882352941,0.03745404411764706,68
24,6,0.05675551470588235,-0.018152573529411766,68
24,7,0.04549632352941176,0.021599264705882353,68
24,8,0.03079044117647059,-0.01608455882352941,68
24,9,0.02619485294117647,-0.0013786764705882354,68
24,10,0.025735294117647058,-0.012867647058823529,68
24,11,0.07973345588235294,-0.010799632352941176,68
24,12,0.029411764705882353,-0.009191176470588236,68
24,13,0.02068014705882353,-0.008731617647058824,68
24,14,0.06755514705882353,0.019761029411764705,68
24,15,0.05560661764705882,0.004136029411764706,68
25,0,0.14177389705882354,-0.062270220588235295,68
25,1,0.19921875,0.04986213235294118,68
25,2,0.1645220588235294,0.06709558823529412,68
25,3,0.05721507352941176,-0.00390625,68
25,4,0.04549632352941176,0.01608455882352941,68
25,5,0.061810661764705885,-0.01401654411764706,68
25,6,0.07950367647058823,-0.02803308823529412,68
25,7,0.07674632352941177,0.01332720588235294,68
25,8,0.04411764705882353,0.001838235294117647,68
25,9,0.04250919117647059,0.01631433823529412,68
25,10,0.04572610294117647,0.00390625,68
25,11,0.02803308823529412,-0.008731617647058824,68
25,12,0.02849264705882353,-0.006433823529411764,68
25,13,0.02022058823529412,-0.009191176470588236,68
25,14,0.046645220588235295,0.00666360294117647,68
25,15,0.030330882352941176,-0.0027573529411764708,68
26,0,0.024356617647058824,-0.006893382352941176,68
26,1,0.062270220588235295,0.007123161764705882,68
26,2,0.17095588235294118,0.02297794117647059,68
26,3,0.10891544117647059,0.04090073529411765,68
26,4,0.05514705882352941,0.0055147058823529415,68
26,5,0.04595588235294118,0.011948529411764705,68
26,6,0.07077205882352941,0.017463235294117647,68
26,7,0.05974264705882353,-0.0009191176470588235,68
26,8,0.1410845588235294,-0.10340073529411764,68
26,9,0.11856617647058823,0.07996323529411764,68
26,10,0.06801470588235294,0.003676470588235294,68
26,11,0.08409926470588236,-0.011488970588235295,68
26,12,0.027573529411764705,-0.011029411764705883,68
26,13,0.06135110294117647,0.008501838235294117,68
26,14,0.02297794117647059,-0.01011029411764706,68
26,15,0.051470588235294115,0.022058823529411766,68
27,0,0.04296875,0.00390625,68
27,1,0.09512867647058823,-0.008731617647058824,68
27,2,0.046645220588235295,-0.0011488970588235295,68
27,3,0.0625,0.014705882352941176,68
