layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
36,10,3.674711756846484,1.4945622590758114,68
36,11,0.8394665485795807,0.8073490756971439,68
36,12,0.5852388418553507,0.70764092200299,68
36,13,0.2771394706933814,0.14969988555548694,68
36,14,2.496165790102061,1.3420015554098248,68
36,15,3.6830824271720997,1.8457034626745632,68
37,0,0.4964885799323811,0.4015654867225183,68
37,1,0.6814300126450903,0.4982893511652084,68
37,2,0.5243904080022784,0.4421396898000723,68
37,3,0.49894238991991563,0.5011829911319459,68
37,4,2.368231963914107,1.7448643986583687,68
37,5,2.8366580105879726,0.9592697992492352,68
37,6,0.11307140198700569,0.06207006699306854,68
37,7,1.474258901003529,0.5953382668552218,68
37,8,2.1504980816560635,0.8205215448262958,68
37,9,2.084225717712851,1.1688404906667849,68
37,10,2.6367560449768517,1.5885474625419596,68
