layer,head,importance_metric,imp_value,pert_value,hi_imp,hi_pert,cell,imp_median,pert_median,in_gt_circuit,gt_subclass
11,1,signed_ld,0.22651934623718262,1.130136251449585,True,True,A,0.00216519832611084,0.19803574681282043,False,
11,2,signed_ld,-0.94179368019104,1.7265150547027588,False,True,C,0.00216519832611084,0.19803574681282043,True,Backup_Name_Mover
11,3,signed_ld,0.1298961639404297,0.9201832413673401,True,True,A,0.00216519832611084,0.19803574681282043,False,
11,4,signed_ld,-0.0023484230041503906,0.696098268032074,False,True,C,0.00216519832611084,0.19803574681282043,False,
11,5,signed_ld,-0.03160691261291504,0.6091097593307495,False,True,C,0.00216519832611084,0.19803574681282043,False,
11,6,signed_ld,-0.33554863929748535,1.1460102796554565,False,True,C,0.00216519832611084,0.19803574681282043,False,
11,7,signed_ld,0.009155511856079102,0.444864422082901,True,True,A,0.00216519832611084,0.19803574681282043,False,
11,8,signed_ld,0.021489858627319336,1.1944867372512817,True,True,A,0.00216519832611084,0.19803574681282043,False,
11,9,signed_ld,0.028301000595092773,0.8048389554023743,True,True,A,0.00216519832611084,0.19803574681282043,True,Backup_Name_Mover
11,10,signed_ld,-2.0530760288238525,5.110020637512207,False,True,C,0.00216519832611084,0.19803574681282043,True,Negative_Name_Mover
11,11,signed_ld,0.14565086364746094,0.9871369004249573,True,True,A,0.00216519832611084,0.19803574681282043,False,
0,0,abs_ld,0.005793094635009766,0.12925738096237183,False,False,D,0.009945392608642578,0.19803574681282043,False,
0,1,abs_ld,0.22273659706115723,0.00022242894920054823,True,False,B,0.009945392608642578,0.19803574681282043,True,Duplicate_Token
0,2,abs_ld,0.0019011497497558594,0.040853772312402725,False,False,D,0.009945392608642578,0.19803574681282043,False,
0,3,abs_ld,0.07674479484558105,0.0032090232707560062,True,False,B,0.009945392608642578,0.19803574681282043,False,
0,4,abs_ld,0.016943693161010742,0.024142256006598473,True,False,B,0.009945392608642578,0.19803574681282043,False,
0,5,abs_ld,0.11651754379272461,0.0009519335580989718,True,False,B,0.009945392608642578,0.19803574681282043,False,
0,6,abs_ld,0.006094455718994141,0.19110094010829926,False,False,D,0.009945392608642578,0.19803574681282043,False,
0,7,abs_ld,0.011157512664794922,0.12597057223320007,True,False,B,0.009945392608642578,0.19803574681282043,False,
