layer,head,causal_imp
16,0,0.03333333333333333
16,1,0.026041666666666668
16,2,0.03229166666666667
16,3,0.0375
16,4,0.025
16,5,0.03333333333333333
16,6,0.034375
16,7,0.03125
16,8,0.03125
16,9,0.03125
16,10,0.034375
16,11,0.03125
16,12,0.03125
16,13,0.035416666666666666
16,14,0.03229166666666667
16,15,0.036458333333333336
17,0,0.03125
17,1,0.034375
17,2,0.03958333333333333
17,3,0.034375
17,4,0.03125
17,5,0.03125
17,6,0.036458333333333336
17,7,0.027083333333333334
17,8,0.029166666666666667
17,9,0.03229166666666667
17,10,0.03854166666666667
17,11,0.03854166666666667
17,12,0.03854166666666667
17,13,0.023958333333333335
17,14,0.03333333333333333
17,15,0.03125
18,0,0.0375
18,1,0.036458333333333336
18,2,0.04791666666666667
18,3,0.035416666666666666
18,4,0.0375
18,5,0.03333333333333333
18,6,0.03333333333333333
18,7,0.035416666666666666
18,8,0.035416666666666666
18,9,0.03125
18,10,0.029166666666666667
18,11,0.03125
18,12,0.035416666666666666
18,13,0.0375
18,14,0.034375
18,15,0.03333333333333333
19,0,0.0375
19,1,0.03958333333333333
19,2,0.034375
19,3,0.03125
19,4,0.034375
19,5,0.036458333333333336
19,6,0.040625
19,7,0.03125
19,8,0.046875
19,9,0.028125
19,10,0.030208333333333334
19,11,0.027083333333333334
19,12,0.03854166666666667
19,13,0.0375
19,14,0.036458333333333336
19,15,0.040625
20,0,0.03125
20,1,0.034375
20,2,0.035416666666666666
20,3,0.04895833333333333
20,4,0.036458333333333336
20,5,0.035416666666666666
20,6,0.046875
20,7,0.06041666666666667
20,8,0.035416666666666666
20,9,0.034375
20,10,0.040625
20,11,0.035416666666666666
20,12,0.040625
20,13,0.030208333333333334
20,14,0.0375
20,15,0.041666666666666664
21,0,0.053125
21,1,0.06145833333333333
21,2,0.03958333333333333
21,3,0.04583333333333333
21,4,0.058333333333333334
21,5,0.03854166666666667
21,6,0.040625
21,7,0.06458333333333334
21,8,0.03229166666666667
21,9,0.03958333333333333
21,10,0.07604166666666666
21,11,0.035416666666666666
21,12,0.07604166666666666
21,13,0.03229166666666667
21,14,0.03333333333333333
21,15,0.04895833333333333
22,0,0.05416666666666667
22,1,0.04479166666666667
22,2,0.03958333333333333
22,3,0.059375
22,4,0.0375
22,5,0.04479166666666667
22,6,0.05416666666666667
22,7,0.04583333333333333
22,8,0.09375
22,9,0.03333333333333333
22,10,0.036458333333333336
22,11,0.04479166666666667
22,12,0.042708333333333334
22,13,0.04583333333333333
22,14,0.04791666666666667
22,15,0.036458333333333336
23,0,0.028125
23,1,0.08333333333333333
23,2,0.058333333333333334
23,3,0.0875
23,4,0.03125
23,5,0.10104166666666667
23,6,0.0375
23,7,0.051041666666666666
23,8,0.03854166666666667
