model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.156836,804,804,0.95703125,0.875,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.2,1024,1024,1.2746744791666669,1.375,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.3,1536,1536,5.31015625,5.125,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hihp_imp_asc,0.5,2560,1757,6.770572916666667,6.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.01,52,52,0.0287760416666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.03,154,154,0.0260416666666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.05,256,256,0.0276041666666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.07,359,359,0.028515625,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.1,512,512,0.0291666666666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.12,615,615,0.029296875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.15,768,768,0.0287760416666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.156836,804,803,0.03046875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.2,1024,803,0.03046875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.3,1536,803,0.03046875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_desc,0.5,2560,803,0.03046875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.01,52,52,0.0282552083333333,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.03,154,154,0.030078125,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.05,256,256,0.0274739583333333,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.07,359,359,0.0302083333333333,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.1,512,512,0.0287760416666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.12,615,615,0.0303385416666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.15,768,768,0.0311197916666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.156836,804,803,0.03046875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.2,1024,803,0.03046875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.3,1536,803,0.03046875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,hilp_imp_asc,0.5,2560,803,0.03046875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.01,52,52,0.4872395833333333,0.375,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.03,154,154,1.0616536458333334,0.75,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.05,256,256,1.9833984375,1.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.07,359,359,1.7473958333333333,1.375,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.1,512,512,2.5560546875,2.125,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.12,615,615,3.8630859375,3.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.15,768,768,4.467415364583333,4.25,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.156836,804,803,4.822623697916667,4.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.2,1024,803,4.822623697916667,4.625,960,20,80,1757,803,803,1757
