model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
qwen-2.5-7b-instruct,45,diag_rank_asc,0.3,236,236,4.630729166666667,4.25,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,45,diag_rank_asc,0.5,392,391,12.688938395182292,12.78125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.01,8,8,0.2802083333333333,0.25,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.03,24,24,1.2229166666666669,0.625,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.05,40,40,1.80078125,0.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.07,55,55,2.5444661458333333,1.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.1,79,79,5.922086588541666,5.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.12,95,95,8.838810221354167,8.5,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.15,118,118,9.30323486328125,9.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.163265,128,128,9.3839599609375,9.625,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.2,157,157,9.852339680989584,10.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.3,236,236,12.35851033528646,12.1875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_desc,0.5,392,264,12.310011291503908,12.09375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.01,8,8,0.08828125,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.03,24,24,0.2002604166666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.05,40,40,0.5201822916666666,0.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.07,55,55,0.6786458333333333,0.625,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.1,79,79,0.884375,0.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.12,95,95,1.23203125,1.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.15,118,118,2.5567057291666666,2.5,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.163265,128,128,2.709375,2.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.2,157,157,3.195572916666667,3.25,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.3,236,236,10.026979573567708,8.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hihp_imp_asc,0.5,392,264,12.310011291503908,12.09375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.01,8,8,0.0774739583333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.03,24,24,0.08671875,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.05,40,40,0.0826822916666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.07,55,55,0.0830729166666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.1,79,79,0.090234375,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.12,95,95,0.08984375,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.15,118,118,0.0869791666666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.163265,128,128,0.097265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.2,157,128,0.097265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.3,236,128,0.097265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_desc,0.5,392,128,0.097265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.01,8,8,0.0763020833333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.03,24,24,0.0811197916666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.05,40,40,0.0786458333333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.07,55,55,0.0842447916666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.1,79,79,0.0903645833333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.12,95,95,0.09609375,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.15,118,118,0.0984375,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.163265,128,128,0.097265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.2,157,128,0.097265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.3,236,128,0.097265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,hilp_imp_asc,0.5,392,128,0.097265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.01,8,8,0.7662760416666666,0.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.03,24,24,2.6365234375,2.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.05,40,40,4.292122395833333,3.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.07,55,55,8.633723958333333,8.78125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.1,79,79,11.350525919596354,11.25,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.12,95,95,12.799098714192708,12.71875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.15,118,118,12.913900248209636,12.8125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.163265,128,128,12.935728963216146,12.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.2,157,128,12.935728963216146,12.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.3,236,128,12.935728963216146,12.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,C_imp_asc,0.5,392,128,12.935728963216146,12.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.01,8,8,0.0692708333333333,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.03,24,24,0.072265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.05,40,40,0.0735677083333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.07,55,55,0.072265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.1,79,79,0.073828125,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.12,95,95,0.0770833333333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.15,118,118,0.080859375,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.163265,128,128,0.0772135416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.2,157,157,0.079296875,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.3,236,236,0.1213541666666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,D_imp_asc,0.5,392,263,0.1377604166666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.01,8,8,0.07265625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.03,24,24,0.0686197916666666,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.05,40,40,0.0694010416666666,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.07,55,55,0.0661458333333333,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.1,79,79,0.0708333333333333,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.12,95,95,0.08359375,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.15,118,118,0.1227864583333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.163265,128,128,0.2548177083333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.2,157,157,0.8080729166666667,0.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.3,236,236,4.548763020833333,4.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,46,diag_rank_asc,0.5,392,391,12.913633219401042,12.8125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.01,8,8,0.2876302083333333,0.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.03,24,24,1.2920572916666666,0.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.05,40,40,1.2342447916666666,0.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.07,55,55,3.30927734375,1.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.1,79,79,6.473307291666667,5.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.12,95,95,8.171826171875,7.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.15,118,118,8.803255208333333,9.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.16199,128,128,9.142045084635416,9.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.2,157,157,10.10989990234375,10.84375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.3,236,236,12.291526285807292,12.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_desc,0.5,392,265,12.199705251057942,12.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.01,8,8,0.0979166666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.03,24,24,0.20234375,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.05,40,40,0.700390625,0.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.07,55,55,0.6723958333333333,0.5,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.1,79,79,1.05625,1.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.12,95,95,1.5376302083333333,1.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.15,118,118,2.548697916666667,2.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.16199,128,128,2.847786458333333,2.875,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.2,157,157,4.052278645833334,4.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.3,236,236,9.761454264322916,8.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hihp_imp_asc,0.5,392,265,12.199705251057942,12.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.01,8,8,0.0713541666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.03,24,24,0.0790364583333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.05,40,40,0.08359375,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.07,55,55,0.094921875,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.1,79,79,0.0959635416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.12,95,95,0.1026041666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.15,118,118,0.1006510416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.16199,128,127,0.0990885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.2,157,127,0.0990885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.3,236,127,0.0990885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_desc,0.5,392,127,0.0990885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.01,8,8,0.0729166666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.03,24,24,0.1221354166666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.05,40,40,0.0891927083333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.07,55,55,0.0904947916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.1,79,79,0.0983072916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.12,95,95,0.0967447916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.15,118,118,0.098046875,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.16199,128,127,0.0990885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.2,157,127,0.0990885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.3,236,127,0.0990885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,hilp_imp_asc,0.5,392,127,0.0990885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.01,8,8,0.8532552083333333,0.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.03,24,24,2.8354166666666667,2.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.05,40,40,4.69111328125,4.0625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.07,55,55,9.242757161458334,9.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.1,79,79,11.84886646270752,11.9375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.12,95,95,12.843331909179687,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.15,118,118,12.840040588378908,12.71875,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.16199,128,127,12.86484883626302,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.2,157,127,12.86484883626302,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.3,236,127,12.86484883626302,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,C_imp_asc,0.5,392,127,12.86484883626302,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.01,8,8,0.070703125,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.03,24,24,0.0692708333333333,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.05,40,40,0.069140625,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.07,55,55,0.0725260416666666,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.1,79,79,0.080859375,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.12,95,95,0.095703125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.15,118,118,0.1018229166666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.16199,128,128,0.0864583333333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.2,157,157,0.078125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.3,236,236,0.1225260416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,D_imp_asc,0.5,392,264,0.127734375,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.01,8,8,0.0658854166666666,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.03,24,24,0.0717447916666666,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.05,40,40,0.0703125,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.07,55,55,0.0720052083333333,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.1,79,79,0.0744791666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.12,95,95,0.0841145833333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.15,118,118,0.1205729166666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.16199,128,128,0.2673177083333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.2,157,157,0.5002604166666667,0.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.3,236,236,4.283203125,3.5,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,47,diag_rank_asc,0.5,392,391,12.855277252197263,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.01,8,8,0.4239583333333333,0.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.03,24,24,1.3126302083333334,0.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.05,40,40,3.344596354166667,1.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.07,55,55,3.1638671875,0.875,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.1,79,79,6.018196614583333,5.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.12,95,95,9.453076171875,9.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.15,118,118,9.092171223958331,9.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.16199,128,128,9.398240152994791,9.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.2,157,157,10.020145670572916,10.6875,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.3,236,236,12.27039998372396,12.1875,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_desc,0.5,392,265,12.179638671875,12.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.01,8,8,0.11484375,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.03,24,24,0.2776041666666666,0.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.05,40,40,0.2575520833333333,0.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.07,55,55,0.4427083333333333,0.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.1,79,79,0.7919270833333333,0.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.12,95,95,1.6963541666666666,1.5,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.15,118,118,2.6810546875,2.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.16199,128,128,2.806640625,2.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.2,157,157,2.6705078125,2.5,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.3,236,236,9.793839518229166,8.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hihp_imp_asc,0.5,392,265,12.179638671875,12.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.01,8,8,0.0791666666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.03,24,24,0.0858072916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.05,40,40,0.0852864583333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.07,55,55,0.0912760416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.1,79,79,0.0955729166666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.12,95,95,0.103515625,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.15,118,118,0.0936197916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.16199,128,127,0.1,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.2,157,127,0.1,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.3,236,127,0.1,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_desc,0.5,392,127,0.1,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.01,8,8,0.0709635416666666,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.03,24,24,0.0748697916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.05,40,40,0.0864583333333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.07,55,55,0.085546875,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.1,79,79,0.0865885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.12,95,95,0.09296875,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.15,118,118,0.1044270833333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.16199,128,127,0.1,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.2,157,127,0.1,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.3,236,127,0.1,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,hilp_imp_asc,0.5,392,127,0.1,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.01,8,8,0.6994791666666667,0.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.03,24,24,3.609635416666667,3.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.05,40,40,4.32265625,3.875,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.07,55,55,9.161295572916666,9.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.1,79,79,12.182420857747395,12.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.12,95,95,12.625582377115885,12.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.15,118,118,12.862271563212078,12.8125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.16199,128,127,12.852287292480469,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.2,157,127,12.852287292480469,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.3,236,127,12.852287292480469,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,C_imp_asc,0.5,392,127,12.852287292480469,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.01,8,8,0.0670572916666666,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.03,24,24,0.067578125,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.05,40,40,0.070703125,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.07,55,55,0.0717447916666666,0.0625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.1,79,79,0.0736979166666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.12,95,95,0.078125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.15,118,118,0.0813802083333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.16199,128,128,0.092578125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.2,157,157,0.0998697916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.3,236,236,0.0852864583333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,D_imp_asc,0.5,392,264,0.1033854166666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.01,8,8,0.0703125,0.0625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.03,24,24,0.0704427083333333,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.05,40,40,0.0700520833333333,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.07,55,55,0.0708333333333333,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.1,79,79,0.0743489583333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.12,95,95,0.0819010416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.15,118,118,0.1428385416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.16199,128,128,0.1311197916666666,0.125,960,20,80,265,127,127,264
