group,ratio,k,k_actual,prompt_id,delta_ld_signed
D_pert_asc,0.15,22,22,4,0.4222984313964844
D_pert_asc,0.15,22,22,5,-1.3302440643310547
D_pert_asc,0.15,22,22,6,-0.7101306915283203
D_pert_asc,0.15,22,22,7,-0.004032135009765625
D_pert_asc,0.15,22,22,8,-0.7878656387329102
D_pert_asc,0.15,22,22,9,0.31235313415527344
D_pert_asc,0.15,22,22,10,0.669316291809082
D_pert_asc,0.15,22,22,11,-1.5061912536621094
D_pert_asc,0.15,22,22,12,-0.5413026809692383
D_pert_asc,0.15,22,22,13,-0.774871826171875
D_pert_asc,0.15,22,22,14,-0.5677709579467773
D_pert_asc,0.15,22,22,15,-0.1616230010986328
D_pert_asc,0.15,22,22,16,0.30088138580322266
D_pert_asc,0.15,22,22,17,-0.19344234466552734
D_pert_asc,0.15,22,22,18,0.70745849609375
D_pert_asc,0.15,22,22,19,-0.33535194396972656
D_pert_asc,0.15,22,22,20,0.5278558731079102
D_pert_asc,0.15,22,22,21,-0.13053607940673828
D_pert_asc,0.15,22,22,22,1.0272960662841797
D_pert_asc,0.15,22,22,23,-0.09475517272949219
D_pert_asc,0.15,22,22,24,-1.6751413345336914
D_pert_asc,0.15,22,22,25,-0.5666046142578125
D_pert_asc,0.15,22,22,26,-1.0503616333007812
D_pert_asc,0.15,22,22,27,1.2638416290283203
D_pert_asc,0.15,22,22,28,-1.7323369979858398
D_pert_asc,0.15,22,22,29,0.4502391815185547
D_pert_asc,0.15,22,22,30,-0.2651948928833008
D_pert_asc,0.15,22,22,31,0.5606832504272461
D_pert_asc,0.15,22,22,32,-0.3536968231201172
D_pert_asc,0.15,22,22,33,-0.11052989959716797
D_pert_asc,0.15,22,22,34,-0.4087181091308594
D_pert_asc,0.15,22,22,35,-1.0104856491088867
D_pert_asc,0.15,22,22,36,0.18098831176757812
D_pert_asc,0.15,22,22,37,0.5981369018554688
D_pert_asc,0.15,22,22,38,0.2100677490234375
D_pert_asc,0.15,22,22,39,-0.14058876037597656
D_pert_asc,0.15,22,22,40,-0.1314067840576172
D_pert_asc,0.15,22,22,41,0.28138160705566406
D_pert_asc,0.15,22,22,42,0.36680030822753906
D_pert_asc,0.15,22,22,43,0.30016422271728516
D_pert_asc,0.15,22,22,44,-0.29779815673828125
D_pert_asc,0.15,22,22,45,-1.71563720703125
D_pert_asc,0.15,22,22,46,-0.6322002410888672
D_pert_asc,0.15,22,22,47,-0.034842491149902344
D_pert_asc,0.15,22,22,48,-0.6326503753662109
D_pert_asc,0.15,22,22,49,-0.7013177871704102
D_pert_asc,0.15,22,22,50,-1.9251594543457031
D_pert_asc,0.15,22,22,51,-0.5679130554199219
D_pert_asc,0.15,22,22,52,0.08499526977539062
D_pert_asc,0.15,22,22,53,-0.2460794448852539
D_pert_asc,0.15,22,22,54,-0.6112813949584961
D_pert_asc,0.15,22,22,55,0.18112850189208984
D_pert_asc,0.15,22,22,56,-0.6203155517578125
D_pert_asc,0.15,22,22,57,0.07418441772460938
D_pert_asc,0.15,22,22,58,-0.1314067840576172
D_pert_asc,0.15,22,22,59,0.6301288604736328
D_pert_asc,0.15,22,22,60,0.6079368591308594
D_pert_asc,0.15,22,22,61,0.031688690185546875
D_pert_asc,0.15,22,22,62,-2.028630256652832
D_pert_asc,0.15,22,22,63,-0.15444087982177734
D_pert_asc,0.15,22,22,64,0.6439504623413086
D_pert_asc,0.15,22,22,65,-0.3822002410888672
D_pert_asc,0.15,22,22,66,-0.11566829681396484
D_pert_asc,0.15,22,22,67,-0.356781005859375
D_pert_asc,0.15,22,22,68,-0.726287841796875
D_pert_asc,0.15,22,22,69,0.2502737045288086
D_pert_asc,0.15,22,22,70,-0.14958953857421875
D_pert_asc,0.15,22,22,71,-0.2828330993652344
D_pert_asc,0.15,22,22,72,0.39151859283447266
D_pert_asc,0.15,22,22,73,-1.118332862854004
D_pert_asc,0.15,22,22,74,0.3988790512084961
D_pert_asc,0.15,22,22,75,-0.11767578125
D_pert_asc,0.15,22,22,76,-1.7376985549926758
D_pert_asc,0.15,22,22,77,-0.005306243896484375
D_pert_asc,0.15,22,22,78,1.2878789901733398
D_pert_asc,0.15,22,22,79,-0.3757896423339844
D_pert_asc,0.15,22,22,80,0.033677101135253906
D_pert_asc,0.15,22,22,81,0.4563865661621094
D_pert_asc,0.15,22,22,82,0.7562122344970703
D_pert_asc,0.15,22,22,83,0.6079368591308594
D_pert_asc,0.15,22,22,84,-0.6475381851196289
D_pert_asc,0.15,22,22,85,0.0001926422119140625
D_pert_asc,0.15,22,22,86,-0.3885517120361328
D_pert_asc,0.15,22,22,87,-0.0035991668701171875
D_pert_asc,0.15,22,22,88,1.0736637115478516
D_pert_asc,0.15,22,22,89,0.15596961975097656
D_pert_asc,0.15,22,22,90,-0.21701812744140625
D_pert_asc,0.15,22,22,91,-0.8061246871948242
D_pert_asc,0.15,22,22,92,2.5438623428344727
D_pert_asc,0.15,22,22,93,-0.02764415740966797
D_pert_asc,0.15,22,22,94,0.109588623046875
D_pert_asc,0.15,22,22,95,0.11892890930175781
D_pert_asc,0.15,22,22,96,0.32592105865478516
D_pert_asc,0.15,22,22,97,0.14836502075195312
D_pert_asc,0.15,22,22,98,-0.1386280059814453
D_pert_asc,0.15,22,22,99,-0.22329044342041016
D_pert_asc,0.2,29,29,0,-0.051036834716796875
D_pert_asc,0.2,29,29,1,0.39174842834472656
D_pert_asc,0.2,29,29,2,-1.6443586349487305
D_pert_asc,0.2,29,29,3,-0.5004196166992188
D_pert_asc,0.2,29,29,4,0.4418792724609375
D_pert_asc,0.2,29,29,5,-1.161360740661621
D_pert_asc,0.2,29,29,6,-0.8276557922363281
D_pert_asc,0.2,29,29,7,-0.12438392639160156
D_pert_asc,0.2,29,29,8,-0.8463640213012695
D_pert_asc,0.2,29,29,9,0.03993988037109375
D_pert_asc,0.2,29,29,10,0.42014026641845703
D_pert_asc,0.2,29,29,11,-1.3608036041259766
D_pert_asc,0.2,29,29,12,-0.6595134735107422
D_pert_asc,0.2,29,29,13,-0.9485750198364258
D_pert_asc,0.2,29,29,14,-0.5391931533813477
D_pert_asc,0.2,29,29,15,-0.14283370971679688
D_pert_asc,0.2,29,29,16,0.2662239074707031
D_pert_asc,0.2,29,29,17,-0.18656253814697266
D_pert_asc,0.2,29,29,18,0.6996192932128906
D_pert_asc,0.2,29,29,19,-0.3867359161376953
D_pert_asc,0.2,29,29,20,0.5186672210693359
D_pert_asc,0.2,29,29,21,-0.7640457153320312
D_pert_asc,0.2,29,29,22,1.0589542388916016
D_pert_asc,0.2,29,29,23,-0.6016025543212891
D_pert_asc,0.2,29,29,24,-1.5848932266235352
D_pert_asc,0.2,29,29,25,-0.7237987518310547
D_pert_asc,0.2,29,29,26,-0.7172975540161133
D_pert_asc,0.2,29,29,27,1.0704460144042969
D_pert_asc,0.2,29,29,28,-1.6522893905639648
D_pert_asc,0.2,29,29,29,0.26107025146484375
D_pert_asc,0.2,29,29,30,-0.4055595397949219
D_pert_asc,0.2,29,29,31,0.2753438949584961
D_pert_asc,0.2,29,29,32,-0.5234441757202148
D_pert_asc,0.2,29,29,33,-0.15688323974609375
D_pert_asc,0.2,29,29,34,-0.48126697540283203
D_pert_asc,0.2,29,29,35,-0.8872613906860352
D_pert_asc,0.2,29,29,36,-0.0875091552734375
D_pert_asc,0.2,29,29,37,0.20950698852539062
D_pert_asc,0.2,29,29,38,0.3724489212036133
D_pert_asc,0.2,29,29,39,-0.08739662170410156
D_pert_asc,0.2,29,29,40,-0.14563369750976562
D_pert_asc,0.2,29,29,41,0.04764842987060547
D_pert_asc,0.2,29,29,42,0.3608856201171875
D_pert_asc,0.2,29,29,43,0.14955806732177734
D_pert_asc,0.2,29,29,44,-0.3689107894897461
D_pert_asc,0.2,29,29,45,-2.047480583190918
D_pert_asc,0.2,29,29,46,-0.5452051162719727
D_pert_asc,0.2,29,29,47,-0.13156700134277344
D_pert_asc,0.2,29,29,48,-1.0985870361328125
D_pert_asc,0.2,29,29,49,-1.23834228515625
D_pert_asc,0.2,29,29,50,-1.7360038757324219
D_pert_asc,0.2,29,29,51,-0.3737783432006836
D_pert_asc,0.2,29,29,52,0.0921316146850586
D_pert_asc,0.2,29,29,53,-0.2409038543701172
D_pert_asc,0.2,29,29,54,-0.6947660446166992
D_pert_asc,0.2,29,29,55,0.031673431396484375
D_pert_asc,0.2,29,29,56,-0.5035800933837891
D_pert_asc,0.2,29,29,57,0.04516315460205078
D_pert_asc,0.2,29,29,58,-0.14563369750976562
D_pert_asc,0.2,29,29,59,0.5832767486572266
D_pert_asc,0.2,29,29,60,0.26560401916503906
D_pert_asc,0.2,29,29,61,-0.11297607421875
D_pert_asc,0.2,29,29,62,-1.880568504333496
D_pert_asc,0.2,29,29,63,-0.050467491149902344
D_pert_asc,0.2,29,29,64,0.021051406860351562
D_pert_asc,0.2,29,29,65,-0.3168478012084961
D_pert_asc,0.2,29,29,66,-0.08616065979003906
D_pert_asc,0.2,29,29,67,-0.32885074615478516
D_pert_asc,0.2,29,29,68,-0.43123817443847656
D_pert_asc,0.2,29,29,69,0.2552347183227539
D_pert_asc,0.2,29,29,70,-0.1566171646118164
D_pert_asc,0.2,29,29,71,-0.03579521179199219
D_pert_asc,0.2,29,29,72,0.4263925552368164
D_pert_asc,0.2,29,29,73,-0.9769420623779297
D_pert_asc,0.2,29,29,74,0.3933744430541992
D_pert_asc,0.2,29,29,75,-0.3196582794189453
D_pert_asc,0.2,29,29,76,-2.011937141418457
D_pert_asc,0.2,29,29,77,-0.3078126907348633
D_pert_asc,0.2,29,29,78,1.0651302337646484
D_pert_asc,0.2,29,29,79,-0.4214344024658203
D_pert_asc,0.2,29,29,80,0.15898609161376953
D_pert_asc,0.2,29,29,81,0.5227718353271484
D_pert_asc,0.2,29,29,82,0.8104619979858398
D_pert_asc,0.2,29,29,83,0.26560401916503906
D_pert_asc,0.2,29,29,84,-0.2594308853149414
D_pert_asc,0.2,29,29,85,0.14580631256103516
D_pert_asc,0.2,29,29,86,-0.3850898742675781
D_pert_asc,0.2,29,29,87,0.07137298583984375
D_pert_asc,0.2,29,29,88,0.8505430221557617
D_pert_asc,0.2,29,29,89,0.0803070068359375
D_pert_asc,0.2,29,29,90,-0.13138961791992188
D_pert_asc,0.2,29,29,91,-1.3129358291625977
D_pert_asc,0.2,29,29,92,2.053396224975586
D_pert_asc,0.2,29,29,93,-0.12099456787109375
D_pert_asc,0.2,29,29,94,0.168182373046875
D_pert_asc,0.2,29,29,95,-0.0878143310546875
D_pert_asc,0.2,29,29,96,0.1939992904663086
D_pert_asc,0.2,29,29,97,0.07728767395019531
D_pert_asc,0.2,29,29,98,-0.4123668670654297
D_pert_asc,0.2,29,29,99,-0.25706005096435547
D_pert_asc,0.3,44,44,0,0.2454051971435547
D_pert_asc,0.3,44,44,1,0.3718452453613281
D_pert_asc,0.3,44,44,2,-1.875650405883789
D_pert_asc,0.3,44,44,3,-0.3717632293701172
D_pert_asc,0.3,44,44,4,0.04943656921386719
D_pert_asc,0.3,44,44,5,-1.0585670471191406
D_pert_asc,0.3,44,44,6,-0.4685354232788086
D_pert_asc,0.3,44,44,7,-0.1727437973022461
D_pert_asc,0.3,44,44,8,-0.5943460464477539
D_pert_asc,0.3,44,44,9,0.035828590393066406
D_pert_asc,0.3,44,44,10,0.16154956817626953
D_pert_asc,0.3,44,44,11,-1.0670747756958008
D_pert_asc,0.3,44,44,12,-0.9365787506103516
D_pert_asc,0.3,44,44,13,-1.1756563186645508
D_pert_asc,0.3,44,44,14,-0.22789669036865234
D_pert_asc,0.3,44,44,15,-0.32422637939453125
D_pert_asc,0.3,44,44,16,0.02931690216064453
D_pert_asc,0.3,44,44,17,-0.11260223388671875
D_pert_asc,0.3,44,44,18,0.8617887496948242
D_pert_asc,0.3,44,44,19,-0.46773719787597656
D_pert_asc,0.3,44,44,20,0.24834442138671875
D_pert_asc,0.3,44,44,21,-1.1445245742797852
D_pert_asc,0.3,44,44,22,0.8820877075195312
D_pert_asc,0.3,44,44,23,-0.9244880676269531
D_pert_asc,0.3,44,44,24,-1.4032669067382812
D_pert_asc,0.3,44,44,25,-0.4625091552734375
D_pert_asc,0.3,44,44,26,-0.8793039321899414
D_pert_asc,0.3,44,44,27,0.7293853759765625
D_pert_asc,0.3,44,44,28,-1.6332120895385742
D_pert_asc,0.3,44,44,29,0.17720317840576172
D_pert_asc,0.3,44,44,30,-0.2672843933105469
D_pert_asc,0.3,44,44,31,0.21808815002441406
D_pert_asc,0.3,44,44,32,-0.35777950286865234
D_pert_asc,0.3,44,44,33,-0.14464569091796875
D_pert_asc,0.3,44,44,34,-0.8305559158325195
D_pert_asc,0.3,44,44,35,-0.858332633972168
D_pert_asc,0.3,44,44,36,-0.27206993103027344
D_pert_asc,0.3,44,44,37,0.3290243148803711
D_pert_asc,0.3,44,44,38,0.10423088073730469
D_pert_asc,0.3,44,44,39,-0.06442928314208984
D_pert_asc,0.3,44,44,40,0.117279052734375
D_pert_asc,0.3,44,44,41,-0.0901336669921875
D_pert_asc,0.3,44,44,42,0.3228902816772461
D_pert_asc,0.3,44,44,43,-0.3200502395629883
D_pert_asc,0.3,44,44,44,-0.49848175048828125
D_pert_asc,0.3,44,44,45,-2.003660202026367
D_pert_asc,0.3,44,44,46,-0.34100818634033203
D_pert_asc,0.3,44,44,47,-0.34148693084716797
D_pert_asc,0.3,44,44,48,-1.162327766418457
D_pert_asc,0.3,44,44,49,-1.657989501953125
D_pert_asc,0.3,44,44,50,-1.6807632446289062
D_pert_asc,0.3,44,44,51,-0.4589214324951172
D_pert_asc,0.3,44,44,52,0.16053009033203125
D_pert_asc,0.3,44,44,53,-0.12882423400878906
D_pert_asc,0.3,44,44,54,-0.7383623123168945
D_pert_asc,0.3,44,44,55,0.17487144470214844
D_pert_asc,0.3,44,44,56,-0.5536966323852539
D_pert_asc,0.3,44,44,57,0.20678329467773438
D_pert_asc,0.3,44,44,58,0.117279052734375
D_pert_asc,0.3,44,44,59,0.3840961456298828
D_pert_asc,0.3,44,44,60,0.1664590835571289
D_pert_asc,0.3,44,44,61,-0.1270160675048828
D_pert_asc,0.3,44,44,62,-2.100250244140625
D_pert_asc,0.3,44,44,63,-0.09213924407958984
D_pert_asc,0.3,44,44,64,-0.6007156372070312
D_pert_asc,0.3,44,44,65,-0.4895906448364258
D_pert_asc,0.3,44,44,66,-0.22974205017089844
D_pert_asc,0.3,44,44,67,-0.2118988037109375
D_pert_asc,0.3,44,44,68,-0.1631155014038086
D_pert_asc,0.3,44,44,69,0.1997213363647461
D_pert_asc,0.3,44,44,70,-0.28050708770751953
D_pert_asc,0.3,44,44,71,0.10544395446777344
D_pert_asc,0.3,44,44,72,0.3800668716430664
D_pert_asc,0.3,44,44,73,-0.8419694900512695
D_pert_asc,0.3,44,44,74,0.514897346496582
D_pert_asc,0.3,44,44,75,-0.31362342834472656
D_pert_asc,0.3,44,44,76,-2.5713653564453125
D_pert_asc,0.3,44,44,77,-0.6487560272216797
D_pert_asc,0.3,44,44,78,0.987884521484375
D_pert_asc,0.3,44,44,79,-0.6658267974853516
D_pert_asc,0.3,44,44,80,0.20086002349853516
D_pert_asc,0.3,44,44,81,0.5750446319580078
D_pert_asc,0.3,44,44,82,0.1758575439453125
D_pert_asc,0.3,44,44,83,0.1664590835571289
D_pert_asc,0.3,44,44,84,-0.2484416961669922
D_pert_asc,0.3,44,44,85,-0.018980979919433594
D_pert_asc,0.3,44,44,86,-0.6319074630737305
D_pert_asc,0.3,44,44,87,0.04854869842529297
D_pert_asc,0.3,44,44,88,0.7535295486450195
D_pert_asc,0.3,44,44,89,0.11103153228759766
D_pert_asc,0.3,44,44,90,-0.2606973648071289
D_pert_asc,0.3,44,44,91,-1.6308727264404297
D_pert_asc,0.3,44,44,92,1.8319463729858398
D_pert_asc,0.3,44,44,93,-0.5886688232421875
D_pert_asc,0.3,44,44,94,-0.0517120361328125
D_pert_asc,0.3,44,44,95,-0.1717681884765625
D_pert_asc,0.3,44,44,96,-0.10326099395751953
D_pert_asc,0.3,44,44,97,0.03370475769042969
D_pert_asc,0.3,44,44,98,-0.6156864166259766
D_pert_asc,0.3,44,44,99,-0.12662410736083984
D_pert_asc,0.5,72,44,0,0.2454051971435547
D_pert_asc,0.5,72,44,1,0.3718452453613281
D_pert_asc,0.5,72,44,2,-1.875650405883789
D_pert_asc,0.5,72,44,3,-0.3717632293701172
D_pert_asc,0.5,72,44,4,0.04943656921386719
D_pert_asc,0.5,72,44,5,-1.0585670471191406
D_pert_asc,0.5,72,44,6,-0.4685354232788086
D_pert_asc,0.5,72,44,7,-0.1727437973022461
D_pert_asc,0.5,72,44,8,-0.5943460464477539
D_pert_asc,0.5,72,44,9,0.035828590393066406
D_pert_asc,0.5,72,44,10,0.16154956817626953
D_pert_asc,0.5,72,44,11,-1.0670747756958008
D_pert_asc,0.5,72,44,12,-0.9365787506103516
D_pert_asc,0.5,72,44,13,-1.1756563186645508
D_pert_asc,0.5,72,44,14,-0.22789669036865234
D_pert_asc,0.5,72,44,15,-0.32422637939453125
D_pert_asc,0.5,72,44,16,0.02931690216064453
D_pert_asc,0.5,72,44,17,-0.11260223388671875
D_pert_asc,0.5,72,44,18,0.8617887496948242
D_pert_asc,0.5,72,44,19,-0.46773719787597656
D_pert_asc,0.5,72,44,20,0.24834442138671875
D_pert_asc,0.5,72,44,21,-1.1445245742797852
D_pert_asc,0.5,72,44,22,0.8820877075195312
D_pert_asc,0.5,72,44,23,-0.9244880676269531
D_pert_asc,0.5,72,44,24,-1.4032669067382812
D_pert_asc,0.5,72,44,25,-0.4625091552734375
D_pert_asc,0.5,72,44,26,-0.8793039321899414
D_pert_asc,0.5,72,44,27,0.7293853759765625
D_pert_asc,0.5,72,44,28,-1.6332120895385742
D_pert_asc,0.5,72,44,29,0.17720317840576172
D_pert_asc,0.5,72,44,30,-0.2672843933105469
D_pert_asc,0.5,72,44,31,0.21808815002441406
D_pert_asc,0.5,72,44,32,-0.35777950286865234
D_pert_asc,0.5,72,44,33,-0.14464569091796875
D_pert_asc,0.5,72,44,34,-0.8305559158325195
D_pert_asc,0.5,72,44,35,-0.858332633972168
D_pert_asc,0.5,72,44,36,-0.27206993103027344
D_pert_asc,0.5,72,44,37,0.3290243148803711
D_pert_asc,0.5,72,44,38,0.10423088073730469
D_pert_asc,0.5,72,44,39,-0.06442928314208984
D_pert_asc,0.5,72,44,40,0.117279052734375
D_pert_asc,0.5,72,44,41,-0.0901336669921875
D_pert_asc,0.5,72,44,42,0.3228902816772461
D_pert_asc,0.5,72,44,43,-0.3200502395629883
D_pert_asc,0.5,72,44,44,-0.49848175048828125
D_pert_asc,0.5,72,44,45,-2.003660202026367
D_pert_asc,0.5,72,44,46,-0.34100818634033203
D_pert_asc,0.5,72,44,47,-0.34148693084716797
D_pert_asc,0.5,72,44,48,-1.162327766418457
D_pert_asc,0.5,72,44,49,-1.657989501953125
D_pert_asc,0.5,72,44,50,-1.6807632446289062
D_pert_asc,0.5,72,44,51,-0.4589214324951172
D_pert_asc,0.5,72,44,52,0.16053009033203125
D_pert_asc,0.5,72,44,53,-0.12882423400878906
D_pert_asc,0.5,72,44,54,-0.7383623123168945
D_pert_asc,0.5,72,44,55,0.17487144470214844
D_pert_asc,0.5,72,44,56,-0.5536966323852539
D_pert_asc,0.5,72,44,57,0.20678329467773438
D_pert_asc,0.5,72,44,58,0.117279052734375
D_pert_asc,0.5,72,44,59,0.3840961456298828
D_pert_asc,0.5,72,44,60,0.1664590835571289
D_pert_asc,0.5,72,44,61,-0.1270160675048828
D_pert_asc,0.5,72,44,62,-2.100250244140625
D_pert_asc,0.5,72,44,63,-0.09213924407958984
D_pert_asc,0.5,72,44,64,-0.6007156372070312
D_pert_asc,0.5,72,44,65,-0.4895906448364258
D_pert_asc,0.5,72,44,66,-0.22974205017089844
D_pert_asc,0.5,72,44,67,-0.2118988037109375
D_pert_asc,0.5,72,44,68,-0.1631155014038086
D_pert_asc,0.5,72,44,69,0.1997213363647461
D_pert_asc,0.5,72,44,70,-0.28050708770751953
D_pert_asc,0.5,72,44,71,0.10544395446777344
D_pert_asc,0.5,72,44,72,0.3800668716430664
D_pert_asc,0.5,72,44,73,-0.8419694900512695
D_pert_asc,0.5,72,44,74,0.514897346496582
D_pert_asc,0.5,72,44,75,-0.31362342834472656
D_pert_asc,0.5,72,44,76,-2.5713653564453125
D_pert_asc,0.5,72,44,77,-0.6487560272216797
D_pert_asc,0.5,72,44,78,0.987884521484375
D_pert_asc,0.5,72,44,79,-0.6658267974853516
D_pert_asc,0.5,72,44,80,0.20086002349853516
D_pert_asc,0.5,72,44,81,0.5750446319580078
D_pert_asc,0.5,72,44,82,0.1758575439453125
D_pert_asc,0.5,72,44,83,0.1664590835571289
D_pert_asc,0.5,72,44,84,-0.2484416961669922
D_pert_asc,0.5,72,44,85,-0.018980979919433594
D_pert_asc,0.5,72,44,86,-0.6319074630737305
D_pert_asc,0.5,72,44,87,0.04854869842529297
D_pert_asc,0.5,72,44,88,0.7535295486450195
D_pert_asc,0.5,72,44,89,0.11103153228759766
D_pert_asc,0.5,72,44,90,-0.2606973648071289
D_pert_asc,0.5,72,44,91,-1.6308727264404297
D_pert_asc,0.5,72,44,92,1.8319463729858398
D_pert_asc,0.5,72,44,93,-0.5886688232421875
D_pert_asc,0.5,72,44,94,-0.0517120361328125
D_pert_asc,0.5,72,44,95,-0.1717681884765625
D_pert_asc,0.5,72,44,96,-0.10326099395751953
D_pert_asc,0.5,72,44,97,0.03370475769042969
D_pert_asc,0.5,72,44,98,-0.6156864166259766
D_pert_asc,0.5,72,44,99,-0.12662410736083984
D_pert_desc,0.01,2,2,0,0.024292945861816406
D_pert_desc,0.01,2,2,1,-0.012760162353515625
D_pert_desc,0.01,2,2,2,-0.019303321838378906
D_pert_desc,0.01,2,2,3,0.02228832244873047
D_pert_desc,0.01,2,2,4,-0.04226875305175781
D_pert_desc,0.01,2,2,5,0.08397674560546875
D_pert_desc,0.01,2,2,6,-0.06241321563720703
D_pert_desc,0.01,2,2,7,0.10787773132324219
D_pert_desc,0.01,2,2,8,0.008707046508789062
D_pert_desc,0.01,2,2,9,0.05627250671386719
D_pert_desc,0.01,2,2,10,-0.00443267822265625
D_pert_desc,0.01,2,2,11,0.02062511444091797
D_pert_desc,0.01,2,2,12,-0.11257362365722656
D_pert_desc,0.01,2,2,13,-0.123443603515625
D_pert_desc,0.01,2,2,14,0.12960433959960938
D_pert_desc,0.01,2,2,15,0.006565093994140625
D_pert_desc,0.01,2,2,16,-0.01729106903076172
D_pert_desc,0.01,2,2,17,0.01790618896484375
D_pert_desc,0.01,2,2,18,-0.007596015930175781
D_pert_desc,0.01,2,2,19,0.035228729248046875
D_pert_desc,0.01,2,2,20,0.002895355224609375
D_pert_desc,0.01,2,2,21,-0.02975940704345703
D_pert_desc,0.01,2,2,22,0.0026493072509765625
D_pert_desc,0.01,2,2,23,0.05991840362548828
D_pert_desc,0.01,2,2,24,0.05792808532714844
D_pert_desc,0.01,2,2,25,0.03901958465576172
D_pert_desc,0.01,2,2,26,-0.11997222900390625
D_pert_desc,0.01,2,2,27,-0.06163787841796875
D_pert_desc,0.01,2,2,28,-0.030259132385253906
D_pert_desc,0.01,2,2,29,0.047458648681640625
D_pert_desc,0.01,2,2,30,-0.05326652526855469
D_pert_desc,0.01,2,2,31,0.09817218780517578
D_pert_desc,0.01,2,2,32,-0.008545875549316406
D_pert_desc,0.01,2,2,33,-0.10368537902832031
D_pert_desc,0.01,2,2,34,0.06940746307373047
D_pert_desc,0.01,2,2,35,-0.0886240005493164
D_pert_desc,0.01,2,2,36,-0.02463817596435547
D_pert_desc,0.01,2,2,37,-0.0060558319091796875
D_pert_desc,0.01,2,2,38,-0.1102752685546875
D_pert_desc,0.01,2,2,39,-0.0033092498779296875
D_pert_desc,0.01,2,2,40,0.051506996154785156
D_pert_desc,0.01,2,2,41,-0.1184835433959961
D_pert_desc,0.01,2,2,42,-0.009424209594726562
D_pert_desc,0.01,2,2,43,-0.0980825424194336
D_pert_desc,0.01,2,2,44,0.0021924972534179688
D_pert_desc,0.01,2,2,45,0.03437519073486328
D_pert_desc,0.01,2,2,46,0.12690353393554688
D_pert_desc,0.01,2,2,47,0.022607803344726562
D_pert_desc,0.01,2,2,48,0.11356067657470703
D_pert_desc,0.01,2,2,49,0.06943798065185547
D_pert_desc,0.01,2,2,50,-0.1477069854736328
D_pert_desc,0.01,2,2,51,-0.09707450866699219
D_pert_desc,0.01,2,2,52,-0.011850357055664062
D_pert_desc,0.01,2,2,53,0.021053314208984375
D_pert_desc,0.01,2,2,54,0.08026504516601562
D_pert_desc,0.01,2,2,55,-0.14952945709228516
D_pert_desc,0.01,2,2,56,-0.024074554443359375
D_pert_desc,0.01,2,2,57,-0.0008182525634765625
D_pert_desc,0.01,2,2,58,0.051506996154785156
D_pert_desc,0.01,2,2,59,-0.07288551330566406
D_pert_desc,0.01,2,2,60,0.05876922607421875
D_pert_desc,0.01,2,2,61,0.10978507995605469
D_pert_desc,0.01,2,2,62,0.08217048645019531
D_pert_desc,0.01,2,2,63,-0.07741355895996094
D_pert_desc,0.01,2,2,64,0.14053821563720703
D_pert_desc,0.01,2,2,65,0.016448020935058594
D_pert_desc,0.01,2,2,66,-0.02904987335205078
D_pert_desc,0.01,2,2,67,0.012879371643066406
D_pert_desc,0.01,2,2,68,-0.059126853942871094
D_pert_desc,0.01,2,2,69,0.07368183135986328
D_pert_desc,0.01,2,2,70,-0.009118080139160156
D_pert_desc,0.01,2,2,71,0.03836631774902344
D_pert_desc,0.01,2,2,72,-0.05495262145996094
D_pert_desc,0.01,2,2,73,-0.048317909240722656
D_pert_desc,0.01,2,2,74,-0.059250831604003906
D_pert_desc,0.01,2,2,75,0.09430122375488281
D_pert_desc,0.01,2,2,76,-0.12145042419433594
D_pert_desc,0.01,2,2,77,-0.08831024169921875
D_pert_desc,0.01,2,2,78,-0.057361602783203125
D_pert_desc,0.01,2,2,79,-0.017190933227539062
D_pert_desc,0.01,2,2,80,0.018998146057128906
D_pert_desc,0.01,2,2,81,0.022672653198242188
D_pert_desc,0.01,2,2,82,-0.04902458190917969
D_pert_desc,0.01,2,2,83,0.05876922607421875
D_pert_desc,0.01,2,2,84,-0.09783458709716797
D_pert_desc,0.01,2,2,85,0.14994239807128906
D_pert_desc,0.01,2,2,86,-0.0178375244140625
D_pert_desc,0.01,2,2,87,0.0025844573974609375
D_pert_desc,0.01,2,2,88,0.01979827880859375
D_pert_desc,0.01,2,2,89,-0.0930633544921875
D_pert_desc,0.01,2,2,90,-0.0507659912109375
D_pert_desc,0.01,2,2,91,-0.05882453918457031
D_pert_desc,0.01,2,2,92,0.18293380737304688
D_pert_desc,0.01,2,2,93,-0.3228721618652344
D_pert_desc,0.01,2,2,94,0.03214550018310547
D_pert_desc,0.01,2,2,95,-0.01807880401611328
D_pert_desc,0.01,2,2,96,-0.006796836853027344
D_pert_desc,0.01,2,2,97,-0.12347698211669922
D_pert_desc,0.01,2,2,98,0.03792858123779297
D_pert_desc,0.01,2,2,99,-0.046423912048339844
D_pert_desc,0.03,5,5,0,0.03775501251220703
D_pert_desc,0.03,5,5,1,-0.053089141845703125
D_pert_desc,0.03,5,5,2,0.025322914123535156
D_pert_desc,0.03,5,5,3,0.01739025115966797
D_pert_desc,0.03,5,5,4,-0.06604766845703125
D_pert_desc,0.03,5,5,5,0.11868858337402344
D_pert_desc,0.03,5,5,6,0.032520294189453125
D_pert_desc,0.03,5,5,7,0.060131072998046875
D_pert_desc,0.03,5,5,8,-0.04840564727783203
D_pert_desc,0.03,5,5,9,0.09533023834228516
D_pert_desc,0.03,5,5,10,-0.013092994689941406
