layer,head,mean_abs_delta,mean_signed_delta,n_trials
15,1,0.03768382352941176,0.0,68
15,2,0.04503676470588235,0.01011029411764706,68
15,3,0.04061351102941176,0.006146599264705882,68
15,4,0.046875,0.006433823529411764,68
15,5,0.05072380514705882,-0.006606158088235294,68
15,6,0.06789981617647059,-0.006318933823529412,68
15,7,0.03860294117647059,-0.0055147058823529415,68
15,8,0.09145220588235294,-0.009650735294117647,68
15,9,0.11236213235294118,0.02022058823529412,68
15,10,0.061810661764705885,0.00022977941176470588,68
15,11,0.12896369485294118,0.02131204044117647,68
15,12,0.07255284926470588,-0.0037339154411764708,68
15,13,0.0837545955882353,0.00471047794117647,68
15,14,0.04877068014705882,0.00603170955882353,68
15,15,0.04831112132352941,-0.015567555147058824,68
15,16,0.04136029411764706,-0.002297794117647059,68
15,17,0.03619025735294118,-0.003791360294117647,68
15,18,0.03475413602941176,0.0006318933823529412,68
15,19,0.04296875,0.005284926470588236,68
15,20,0.03797104779411765,-0.008099724264705883,68
15,21,0.04848345588235294,0.002527573529411765,68
15,22,0.05939797794117647,0.012522977941176471,68
15,23,0.09541590073529412,0.009708180147058824,68
15,24,0.051987591911764705,-0.002240349264705882,68
15,25,0.04239430147058824,-0.002642463235294118,68
15,26,0.09524356617647059,0.005859375,68
15,27,0.05997242647058824,0.00505514705882353,68
16,0,0.04440487132352941,0.002585018382352941,68
16,1,0.04968979779411765,-0.013269761029411764,68
16,2,0.05865119485294118,0.00407858455882353,68
16,3,0.039292279411764705,-0.00022977941176470588,68
16,4,0.06284466911764706,0.008616727941176471,68
16,5,0.05778952205882353,-0.012982536764705883,68
16,6,0.05939797794117647,0.0008042279411764705,68
16,7,0.04601332720588235,-0.004653033088235294,68
16,8,0.04733455882352941,-0.004136029411764706,68
16,9,0.032915900735294115,-0.0004021139705882353,68
16,10,0.031479779411764705,0.002527573529411765,68
16,11,0.03768382352941176,0.002297794117647059,68
16,12,0.036822150735294115,0.007410386029411764,68
16,13,0.028377757352941176,0.0010340073529411765,68
16,14,0.055376838235294115,0.009880514705882353,68
16,15,0.051528033088235295,0.008559283088235295,68
16,16,0.0556640625,-0.00844439338235294,68
16,17,0.06399356617647059,0.007238051470588236,68
16,18,0.04572610294117647,-0.008042279411764705,68
16,19,0.08404181985294118,-0.018784466911764705,68
16,20,0.06514246323529412,0.0074678308823529415,68
16,21,0.07956112132352941,-0.027286305147058824,68
16,22,0.05026424632352941,-0.017176011029411766,68
16,23,0.08157169117647059,-0.014246323529411764,68
16,24,0.04928768382352941,-0.005170036764705882,68
16,25,0.04940257352941176,-0.01401654411764706,68
16,26,0.08444393382352941,0.008616727941176471,68
16,27,0.04440487132352941,0.011661305147058824,68
17,0,0.03957950367647059,0.010857077205882353,68
17,1,0.06876148897058823,0.009708180147058824,68
17,2,0.09415211397058823,-0.001206341911764706,68
17,3,0.09363511029411764,0.012293198529411764,68
17,4,0.11443014705882353,-0.00505514705882353,68
17,5,0.10437729779411764,0.018324908088235295,68
