layer,head,importance,perturbation,cell
5,13,0.0576746323529411,0.6183791916598292,hihp
5,14,0.0418198529411764,0.3990267855389153,hihp
5,15,0.0581341911764705,0.4656244941494044,hihp
5,16,0.0528492647058823,0.4304334623739123,hihp
5,17,0.0944393382352941,0.8878281964536976,hihp
5,18,0.0521599264705882,0.4523724696105894,hihp
5,19,0.1008731617647058,0.413021247176563,hihp
5,20,0.0252757352941176,0.128629247603171,D
5,21,0.0326286764705882,0.1994900990496663,hilp
5,22,0.0215992647058823,0.0447335137492593,D
5,23,0.0211397058823529,0.0852157583131509,D
5,24,0.0165441176470588,0.176789508694235,D
5,25,0.02734375,0.2092893326326328,D
5,26,0.037454044117647,0.1910920088891597,hilp
5,27,0.0372242647058823,0.3375390293624471,hilp
5,28,0.0404411764705882,0.340437446227845,hilp
5,29,0.0494025735294117,0.3903367085491909,hihp
5,30,0.0386029411764705,0.3367081290001378,hilp
5,31,0.0454963235294117,0.4444466732332812,hihp
6,0,0.03515625,0.2235244040048736,hilp
6,1,0.0567555147058823,0.5116381111609585,hihp
6,2,0.0252757352941176,0.0560956331353415,D
6,3,0.0259650735294117,0.204506131245152,D
6,4,0.0379136029411764,0.404435220585369,hihp
6,5,0.0565257352941176,0.46370170396917,hihp
6,6,0.0314797794117647,0.2793344853391103,hilp
6,7,0.0535386029411764,0.5091041328714174,hihp
6,8,0.045266544117647,0.4020971973043154,hihp
6,9,0.0245863970588235,0.1522831975701539,D
6,10,0.0404411764705882,0.4085583835292388,hihp
6,11,0.0558363970588235,0.4531409948215107,hihp
6,12,0.0822610294117647,0.8138537598664269,hihp
6,13,0.0535386029411764,0.5689232876414761,hihp
6,14,0.0326286764705882,0.2727458990617272,hilp
6,15,0.0595128676470588,0.581967631026226,hihp
6,16,0.0505514705882352,0.6129783556303557,hihp
6,17,0.0234375,0.1466704280499149,D
6,18,0.05078125,0.6437023554873817,hihp
6,19,0.0367647058823529,0.3030149113825139,hilp
6,20,0.0958180147058823,0.895930907853386,hihp
6,21,0.0719209558823529,0.4941383198122768,hihp
6,22,0.0935202205882353,0.7858227515483603,hihp
6,23,0.0255055147058823,0.2281132954008439,D
6,24,0.03125,0.1091004323542994,hilp
6,25,0.0489430147058823,0.563910793622627,hihp
6,26,0.0211397058823529,0.0645520384560393,D
6,27,0.0282628676470588,0.1937138659550863,D
6,28,0.0261948529411764,0.0751723849406356,D
6,29,0.0613511029411764,0.7825438934652245,hihp
6,30,0.0556066176470588,0.5801069880013957,hihp
6,31,0.0167738970588235,0.0510363235063029,D
7,0,0.0696231617647058,0.560915076502544,hihp
7,1,0.0863970588235294,0.9277803257984274,hihp
7,2,0.056985294117647,0.7175132355050129,hihp
7,3,0.0211397058823529,0.0859632467275813,D
7,4,0.0372242647058823,0.5707010881537024,hihp
7,5,0.05859375,0.8874186080168275,hihp
7,6,0.0431985294117647,0.3862624922219445,hihp
7,7,0.0399816176470588,0.4133164764327161,hihp
7,8,0.0659466911764705,0.551312006681281,hihp
7,9,0.0886948529411764,1.1083057415397728,hihp
7,10,0.0558363970588235,0.5815563791376703,hihp
7,11,0.0689338235294117,0.6930030764573637,hihp
7,12,0.037454044117647,0.47042587180348,hihp
7,13,0.0344669117647058,0.2390323033665909,hilp
7,14,0.0307904411764705,0.2439117435201564,hilp
7,15,0.0301011029411764,0.3423060118494665,hihp
7,16,0.0388327205882352,0.2609453090904828,hilp
7,17,0.0615808823529411,0.5722367694491849,hihp
7,18,0.05859375,0.4745996534166967,hihp
7,19,0.0305606617647058,0.332150918952025,hilp
7,20,0.0404411764705882,0.5195733478621525,hihp
7,21,0.0572150735294117,0.7717045478741912,hihp
7,22,0.0275735294117647,0.1982271395459333,D
7,23,0.0298713235294117,0.3840391375672291,hihp
7,24,0.0305606617647058,0.2099575294072137,hilp
7,25,0.0160845588235294,0.0270207771476741,D
7,26,0.03515625,0.1680743136607548,hilp
7,27,0.0289522058823529,0.1664869515773128,D
7,28,0.0565257352941176,0.5786900548812222,hihp
7,29,0.0363051470588235,0.4867777342305464,hihp
7,30,0.0487132352941176,0.4499740614829695,hihp
7,31,0.0310202205882352,0.353250592289602,hihp
8,0,0.0252757352941176,0.2726603576310855,D
8,1,0.0181525735294117,0.0180875380824812,D
8,2,0.0367647058823529,0.2470510176328175,hilp
8,3,0.0199908088235294,0.1205453514395391,D
