layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
7,14,0.24391174352015643,0.17621346708901597,68
7,15,0.3423060118494665,0.1901504278927485,68
7,16,0.26094530909048286,0.16622007597400135,68
7,17,0.5722367694491849,0.37889804942113836,68
7,18,0.47459965341669674,0.21825843139902745,68
7,19,0.33215091895202503,0.26830119770992505,68
7,20,0.5195733478621525,0.1678937980270248,68
7,21,0.7717045478741912,0.21160725848278727,68
7,22,0.1982271395459333,0.09749217143374113,68
7,23,0.3840391375672291,0.19834219307528325,68
7,24,0.2099575294072137,0.25608948058937847,68
7,25,0.027020777147674157,0.0411208280704703,68
7,26,0.16807431366075487,0.09944101125027498,68
7,27,0.1664869515773128,0.12795940189263105,68
7,28,0.5786900548812222,0.34121500715344993,68
7,29,0.4867777342305464,0.33787369763494074,68
7,30,0.4499740614829695,0.3146278268834813,68
7,31,0.35325059228960204,0.21786900579054944,68
8,0,0.27266035763108554,0.2773059188628233,68
8,1,0.018087538082481293,0.016487221941027246,68
8,2,0.24705101763281753,0.14299778983700023,68
8,3,0.12054535143953912,0.08717514529833603,68
8,4,0.9011024175321355,0.3582295600274227,68
8,5,1.1100468815249556,0.37099551715262646,68
8,6,0.7458519453511518,0.3998578130602168,68
8,7,0.6289762701181805,0.19427424562031478,68
8,8,0.29977409848395514,0.19501129158206534,68
8,9,0.17314753936165395,0.10781232912266805,68
8,10,0.15329210189006784,0.06902123163924391,68
8,11,0.12706427341190113,0.10869789310410277,68
8,12,0.39243085934397054,0.25022035025912653,68
8,13,0.6348815310527297,0.25087058687554675,68
8,14,0.25276081981685233,0.13815248482407572,68
8,15,0.6694851580130703,0.33810562980503395,68
8,16,0.8922233958454693,0.2676324994102246,68
8,17,1.3533308979342966,0.7089626157615033,68
8,18,0.8414124574731378,0.33894072118465424,68
8,19,1.1522457010167486,0.5475226125784146,68
8,20,0.43391688200919065,0.20112739556186676,68
8,21,0.5612324573209181,0.23904708078492926,68
8,22,0.5777253129464739,0.20243268384075375,68
8,23,0.5212560396860627,0.1902646881662179,68
8,24,0.41313142428065047,0.22119697660410478,68
8,25,0.5245446340345284,0.30161301512245514,68
8,26,0.38833436106934266,0.35164599101005106,68
8,27,0.5654889437205651,0.22871787488413078,68
8,28,0.2901728925130823,0.2063990647867615,68
8,29,0.7605364417985958,0.5609484382302372,68
8,30,0.5730471704155207,0.2819133917738394,68
8,31,0.983047995278064,0.55449207826943,68
9,0,0.5976546971017823,0.2615696881545072,68
9,1,1.1421236116439104,0.6410995914850083,68
9,2,0.43546976324389963,0.3176011701199573,68
9,3,0.5920744793599143,0.32143146578977927,68
9,4,0.4989197528099312,0.24369112472288162,68
9,5,0.6008482752915691,0.17263396647948995,68
9,6,0.7212002045091461,0.2288240555659266,68
9,7,0.16251695057486787,0.08653064841128767,68
9,8,0.6524837305221487,0.256573715992127,68
9,9,0.8496835046612164,0.40772169320518153,68
9,10,0.982035576201537,0.30533484742571876,68
9,11,1.063342074480127,0.3696407663358222,68
9,12,0.2449294979519704,0.1346593566249687,68
9,13,0.3484400589128627,0.2845742144743258,68
9,14,0.23529016210094972,0.1499887155147643,68
9,15,0.3034649405299741,0.14266585834477655,68
9,16,0.30663652953637,0.25032660362360293,68
9,17,0.8015211896203897,0.36049634271363346,68
9,18,0.5579428611432805,0.30098290740459677,68
9,19,0.82463839737808,0.41885481274738945,68
9,20,0.4915564503958997,0.24572871570463262,68
9,21,0.2636450044810772,0.12625097760004717,68
9,22,0.5306386773419731,0.23012326087074697,68
9,23,0.5101757855976329,0.19070304000355337,68
9,24,0.6787922533557695,0.2671560740070514,68
9,25,0.12199157927020945,0.06865261806423767,68
9,26,0.38638514937723384,0.2826762645230055,68
9,27,0.0698901173275183,0.06671016122112561,68
9,28,0.4948681562262423,0.2086650092128731,68
9,29,0.5092686218319132,0.3158361898341478,68
9,30,0.42328686650623293,0.19797757862657736,68
9,31,0.5281498376827907,0.315145677574916,68
10,0,0.7029002707670716,0.2862495317551906,68
10,1,0.7994184535654152,0.5479284494341045,68
10,2,0.08853116095997392,0.055032001083130534,68
10,3,0.12551522632951245,0.0815273217745817,68
10,4,0.26964178955292,0.12136453314839951,68
10,5,0.06596160863580948,0.035703244882503,68
10,6,0.06376455573584226,0.03552090053397376,68
10,7,0.08987276951837188,0.05889327718913359,68
10,8,0.2384976646041169,0.12126762640648169,68
10,9,0.7321728452601853,0.2627616528809757,68
10,10,0.6552774713319891,0.2140551984495776,68
10,11,0.4810434496578048,0.29606405021270443,68
10,12,0.019286634561414,0.01955301903429192,68
10,13,0.1324341207715299,0.15716288150935925,68
10,14,0.08028807938920661,0.08463507053244786,68
10,15,0.5782830204595538,0.26620197091472036,68
10,16,0.6524316151352489,0.3087838995455403,68
10,17,0.5113300946267212,0.1946211651736235,68
10,18,0.7048195052672835,0.4716439300988904,68
10,19,0.7810860027504318,0.426985151980914,68
10,20,0.5515674338402117,0.2967978869542722,68
10,21,0.6117326452889863,0.4069648249850707,68
10,22,0.4012772310525179,0.2181590314063128,68
10,23,0.3361418278997435,0.1993321866377047,68
10,24,1.0977171249687672,0.34202068252525153,68
10,25,0.6326549046618097,0.3737562559571121,68
10,26,0.823964622529114,0.25805024129896653,68
10,27,0.7784922555746401,0.45439576972704676,68
10,28,0.214094414101804,0.1460338459689446,68
10,29,0.34261721991659966,0.21381312333337057,68
10,30,0.6710423781153034,0.2806361893150917,68
10,31,0.0484432112699484,0.03691996620195761,68
11,0,0.45969484614975314,0.2531516796156935,68
11,1,0.7532540537855205,0.3284485886837109,68
11,2,0.6544004974558073,0.3658951655393036,68
11,3,0.6200717319460476,0.2175538223202372,68
11,4,0.9066415968186715,0.6359151749269152,68
11,5,0.14255144060863292,0.1289918815524259,68
11,6,0.15742760370759404,0.14268181193257806,68
11,7,0.09694974086083032,0.06256876717849744,68
11,8,0.33924879330922575,0.300216612705156,68
11,9,0.6330189869246062,0.2845118307664098,68
11,10,0.652082093169584,0.31518935951445703,68
11,11,0.5180770668255932,0.21854080605997483,68
11,12,0.2237821638255435,0.153040737672381,68
11,13,0.36925302517107306,0.17887005279009568,68
11,14,0.502183449728524,0.2114723488032802,68
11,15,0.33349299463717375,0.19711376147354817,68
11,16,0.9280061368994853,0.3748842271265152,68
11,17,0.8540749269373277,0.2848495768571081,68
11,18,0.555784765192691,0.24553863420074087,68
11,19,1.0948977934963562,0.3225683752525858,68
11,20,0.37272818912478056,0.14431931242082033,68
11,21,0.4824096465154606,0.2160875564867381,68
11,22,0.5721829058054615,0.17858889591299532,68
11,23,0.7605573832988739,0.3042107836539146,68
11,24,0.7977574529016719,0.42930204133255684,68
11,25,0.788906562854262,0.3514975618415273,68
11,26,0.9567128299352001,0.5770295483414557,68
11,27,0.7535865999319974,0.30908254185868383,68
11,28,0.03600363098495803,0.022840800990380862,68
11,29,0.13665312873747418,0.08918426153328436,68
11,30,0.1333285168032436,0.0746639183604528,68
11,31,0.9255202587913064,0.39477587800715896,68
12,0,0.6402574087328771,0.19041783654998937,68
12,1,0.2932926974094966,0.10599224803663251,68
12,2,0.6257664197508026,0.20118299562657158,68
12,3,0.41125650901128263,0.14419227114550007,68
12,4,0.4795474410057068,0.19764580484322222,68
12,5,0.3879530801273444,0.19781747797290633,68
