layer,head,perturbation_L2
21,14,0.7948893904685974
21,15,0.1597413718700409
21,16,0.1501374989748001
21,17,0.7279634475708008
21,18,0.14890311658382416
21,19,0.2604174315929413
21,20,1.608001470565796
21,21,0.17241477966308594
21,22,0.2603833079338074
21,23,0.6002104878425598
21,24,0.15624025464057922
21,25,0.3447290062904358
21,26,2.1001811027526855
21,27,0.15980905294418335
21,28,0.35436204075813293
21,29,1.9168603420257568
21,30,2.4130256175994873
21,31,0.3388686180114746
21,32,0.19184470176696777
21,33,0.705940306186676
21,34,0.2120828479528427
21,35,0.15782947838306427
21,36,0.1563393920660019
21,37,0.24645651876926422
21,38,0.6172853708267212
21,39,0.5023709535598755
22,0,0.21727269887924194
22,1,0.2552104592323303
22,2,2.8943283557891846
22,3,0.44986677169799805
22,4,0.15093062818050385
22,5,0.4465208649635315
22,6,2.522536039352417
22,7,0.14719398319721222
22,8,0.33537665009498596
22,9,0.8032909631729126
22,10,0.7233694195747375
22,11,0.7383386492729187
22,12,0.3277387022972107
22,13,0.2794857621192932
22,14,0.24191857874393463
22,15,0.404009073972702
22,16,6.219728946685791
22,17,0.7723325490951538
22,18,3.458937168121338
22,19,2.718752145767212
22,20,0.1322592794895172
22,21,0.20551326870918274
22,22,1.5680263042449951
22,23,0.16245810687541962
22,24,0.2313568890094757
22,25,0.3023490309715271
22,26,0.17122510075569153
22,27,0.1477234661579132
22,28,0.2896953225135803
22,29,0.33005034923553467
22,30,1.5860066413879395
22,31,0.1368647813796997
22,32,0.3239644467830658
22,33,0.24107316136360168
22,34,0.19483637809753418
22,35,0.20489729940891266
22,36,0.3372221291065216
22,37,0.5626212358474731
22,38,0.5104995965957642
22,39,0.14603160321712494
23,0,0.19982363283634186
23,1,0.20696741342544556
23,2,0.46210893988609314
23,3,0.4937647581100464
23,4,0.7959493398666382
23,5,0.2802353799343109
23,6,0.7076514363288879
23,7,0.1467372328042984
23,8,1.4998836517333984
23,9,0.9707133769989014
23,10,0.4376673698425293
23,11,0.3672260046005249
23,12,1.2047083377838135
23,13,0.405336856842041
23,14,0.5440563559532166
23,15,1.8033784627914429
23,16,0.23386453092098236
23,17,2.0695674419403076
23,18,1.8293781280517578
23,19,0.24067606031894684
23,20,1.4577441215515137
23,21,5.975017070770264
23,22,0.1970665007829666
23,23,0.18096423149108887
23,24,0.25716644525527954
23,25,0.29923778772354126
23,26,0.1918608397245407
23,27,0.29293474555015564
23,28,1.704699993133545
23,29,2.7382240295410156
23,30,1.7614002227783203
