layer,head,imp,pert,cell_global,cell_within,effect
4,11,0.4994034767150879,0.0350568071007728,D,A,0.016666666666666666
4,12,0.5114916563034058,0.0557270646095275,D,A,0.023958333333333335
4,13,0.4569293260574341,0.0220889616757631,D,D,0.025
4,14,0.4805499911308288,0.0151524152606725,D,D,0.023958333333333335
4,15,0.504635214805603,0.197133719921112,D,A,0.022916666666666665
4,16,0.4870970845222473,0.0854530185461044,D,C,0.021875
4,17,0.5090314149856567,0.013816631399095,D,B,0.016666666666666666
4,18,0.4154758155345917,0.0130476895719766,D,D,0.017708333333333333
4,19,0.4853109717369079,0.035926915705204,D,C,0.023958333333333335
4,20,0.531747043132782,0.033691581338644,D,A,0.019791666666666666
4,21,0.5272271633148193,0.0231130570173263,D,B,0.01875
4,22,0.5178467035293579,0.0575579926371574,D,A,0.021875
4,23,0.4167732894420624,0.0226761773228645,D,D,0.017708333333333333
4,24,0.4917143583297729,0.0432412773370742,D,A,0.023958333333333335
4,25,0.4975568652153015,0.0806934386491775,D,A,0.017708333333333333
4,26,0.5117002725601196,0.0518159344792366,D,A,0.019791666666666666
4,27,0.4886038303375244,0.0309851691126823,D,D,0.019791666666666666
4,28,0.5651319026947021,0.0310121588408947,B,B,0.017708333333333333
4,29,0.4367498159408569,0.0206741113215684,D,D,0.019791666666666666
4,30,0.5233021378517151,0.0268250405788421,D,B,0.021875
4,31,0.4912630319595337,0.0324530489742755,D,D,0.017708333333333333
5,0,0.550290584564209,0.1414452493190765,B,A,0.019791666666666666
5,1,0.5421561002731323,0.1493481695652008,B,A,0.027083333333333334
5,2,0.488679826259613,0.0614395588636398,D,D,0.01875
5,3,0.5092084407806396,0.1624590009450912,D,A,0.020833333333333332
5,4,0.5060791969299316,0.175732210278511,D,C,0.01875
5,5,0.576015830039978,0.0919584035873413,B,B,0.029166666666666667
5,6,0.5323768258094788,0.1558714807033538,D,A,0.019791666666666666
5,7,0.628031849861145,0.136734277009964,B,A,0.025
5,8,0.3703996539115906,0.011791287921369,D,D,0.019791666666666666
5,9,0.4862574338912964,0.0159981194883584,D,D,0.013541666666666667
5,10,0.456528753042221,0.0076196594163775,D,D,0.022916666666666665
5,11,0.5138670206069946,0.1059416830539703,D,A,0.022916666666666665
5,12,0.505703330039978,0.0705241411924362,D,D,0.01875
5,13,0.5077009201049805,0.075562909245491,D,B,0.019791666666666666
5,14,0.5076011419296265,0.0571039840579032,D,D,0.021875
5,15,0.4961973428726196,0.1326507925987243,D,C,0.01875
5,16,0.4967350363731384,0.1007624715566635,D,D,0.029166666666666667
5,17,0.4516748189926147,0.1348008215427398,D,C,0.022916666666666665
5,18,0.5486646890640259,0.105387344956398,B,A,0.025
5,19,0.5047712326049805,0.0524492375552654,D,D,0.01875
5,20,0.5156832933425903,0.0328709967434406,D,B,0.016666666666666666
5,21,0.3766968250274658,0.0254628751426935,D,D,0.023958333333333335
5,22,0.5311362743377686,0.0889223590493202,D,B,0.01875
5,23,0.5781419277191162,0.0518600903451442,B,B,0.016666666666666666
5,24,0.5943973660469055,0.1678743660449981,B,A,0.022916666666666665
5,25,0.5103508830070496,0.1240199655294418,D,A,0.01875
5,26,0.5160865783691406,0.042896956205368,D,B,0.021875
5,27,0.5107591152191162,0.171601802110672,D,A,0.011458333333333333
5,28,0.5061348676681519,0.1419090032577514,D,C,0.020833333333333332
5,29,0.4953786730766296,0.1047574132680893,D,D,0.019791666666666666
5,30,0.5040196180343628,0.1419206857681274,D,C,0.01875
5,31,0.5012614130973816,0.3006871938705444,C,C,0.01875
