layer,head,imp,pert,cell_global,cell_within,effect
11,3,0.5283046960830688,2.436108350753784,A,C,0.021942273775736442
11,4,0.585985541343689,1.8651872873306277,A,A,0.018312112490336055
11,5,0.5224380493164062,0.9826242327690125,B,D,0.0071340958277384
11,6,0.5296003818511963,3.104159116744995,A,C,0.019816493988037066
11,7,0.5698798894882202,1.6614221334457395,A,B,0.017822798093159946
11,8,0.7080330848693848,2.305271863937378,A,A,0.023323297500610306
11,9,0.5083134174346924,1.0271155834197998,A,D,0.032168976465860956
11,10,0.5380505919456482,2.571930170059204,A,A,0.03014310995737707
11,11,0.4075714945793152,1.7171958684921265,C,D,0.03433498541514073
11,12,0.5443448424339294,1.6344525814056396,A,B,0.022012948989868115
11,13,0.5500550270080566,2.7669239044189453,A,A,0.03716131051381424
11,14,0.4844091534614563,1.853096842765808,A,C,0.036460510889689074
11,15,0.5611200332641602,1.2386882305145264,A,B,0.010793272654215452
12,0,0.3816829919815063,0.8812649250030518,D,D,0.006617363293965611
12,1,0.4823502898216247,1.413988709449768,A,D,0.02290864785512284
12,2,0.5058547258377075,5.144852638244629,A,C,0.2363227605819702
12,3,0.5598247051239014,0.5134645700454712,B,B,0.003644927342732708
12,4,0.5705458521842957,1.899489164352417,A,A,0.025770521163940383
12,5,0.5879894495010376,3.754763841629028,A,A,0.044710763295491486
12,6,0.4796154499053955,2.3839590549468994,A,C,0.02483105659484858
12,7,0.234704315662384,0.9806556105613708,D,D,0.004417808850606235
12,8,0.6214174628257751,1.7835286855697632,A,A,0.011894933382670036
12,9,0.569236159324646,1.4737664461135864,A,B,0.023434686660766552
12,10,0.507295548915863,0.6884196996688843,B,D,0.004655043284098265
12,11,0.538946270942688,1.6580591201782229,A,A,0.01320598125457759
12,12,0.5288828611373901,0.8749213218688965,B,D,0.005919313430786087
12,13,0.5160175561904907,7.047163486480713,A,C,0.05619264443715409
12,14,0.5538790225982666,2.1954457759857178,A,A,0.026262942949930777
12,15,0.5816096067428589,1.353724479675293,A,B,0.008383766810099237
13,0,0.5287481546401978,0.4902002215385437,B,D,0.008835824330647741
13,1,0.5456753969192505,1.1657278537750244,A,B,0.008564416567484488
13,2,0.5103569030761719,4.780051708221436,A,C,0.18441461722056068
13,3,0.5402758717536926,0.6751750707626343,B,B,0.004662330945332801
13,4,0.2732268571853637,1.5836340188980105,C,C,0.016190441449483187
13,5,0.5472369194030762,1.0949201583862305,A,B,0.01373417377471919
13,6,0.5458662509918213,0.967184603214264,B,B,0.00821570555369055
13,7,0.6568623185157776,2.296457052230835,A,A,0.02597866058349605
13,8,0.5483019351959229,0.5611550807952881,B,B,0.015912652015685994
13,9,0.4674556851387024,0.760739266872406,B,D,0.004603179295857699
13,10,0.5113592743873596,3.326206684112549,A,C,0.0678415695826212
13,11,0.2739183902740478,1.7475627660751345,C,C,0.02339268525441483
