layer,head,imp,pert,cell_global,cell_within,effect
5,24,0.4631855189800262,0.0088304327800869,D,B,0.13229166666666667
5,25,0.5134850740432739,0.1521376073360443,B,A,0.11979166666666667
5,26,0.4929583072662353,0.3928364813327789,D,A,0.1125
5,27,0.524649977684021,0.107348620891571,B,A,0.12083333333333333
5,28,0.4899026751518249,0.10648825019598,D,A,0.11666666666666667
5,29,0.4691615402698517,0.0353711619973182,D,B,0.09895833333333333
5,30,0.3215630352497101,0.0319455042481422,D,D,0.11770833333333333
5,31,0.3134112954139709,0.041669201105833,D,D,0.10625
5,32,0.0720299482345581,0.0054971948266029,D,D,0.109375
5,33,0.4510409533977508,0.0715270563960075,D,A,0.13854166666666667
5,34,0.1841335296630859,0.0138573553413152,D,D,0.125
5,35,0.4896081089973449,0.0407863892614841,D,B,0.121875
5,36,0.4909428358078003,0.3260170519351959,D,A,0.11354166666666667
5,37,0.4793381094932556,0.0586846396327018,D,A,0.12708333333333333
5,38,0.4128694534301758,0.1267603039741516,D,C,0.12916666666666668
5,39,0.4893831610679626,0.0849590823054313,D,A,0.10833333333333334
6,0,0.3026798665523529,0.205317348241806,D,C,0.11041666666666666
6,1,0.5574601888656616,0.1718032956123352,B,A,0.11666666666666667
6,2,0.489978551864624,0.1095732450485229,D,B,0.11770833333333333
6,3,0.5523967742919922,0.1014163568615913,B,B,0.096875
6,4,0.4964336156845093,0.2390599995851516,D,A,0.13541666666666666
6,5,0.4932107329368591,0.3347302079200744,D,A,0.13541666666666666
6,6,0.4828357100486755,0.1068462431430816,D,D,0.12916666666666668
6,7,0.4900062084197998,0.0426532849669456,D,B,0.11770833333333333
6,8,0.4983491003513336,1.8454257249832156,C,A,0.13854166666666667
6,9,0.4891290962696075,0.2920606136322021,D,C,0.11666666666666667
6,10,0.6948617696762085,0.0455955862998962,B,B,0.11875
6,11,0.4892005324363708,0.141799971461296,D,C,0.109375
6,12,0.4797025918960571,0.0935103967785835,D,D,0.10833333333333334
