model,group,ratio,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed,argmax_token_id_clean,argmax_token_id_patched
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-MORE,pair9,P,0.0,2.40625,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-MORE,pair9,Q,0.0,1.9375,8993,8993
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair0,P,0.0,0.0,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair0,Q,0.25,-0.15625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair1,P,0.0,-0.109375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair1,Q,0.25,-0.21875,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair2,P,-0.25,-0.109375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair2,Q,0.0,-0.18505859375,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair3,P,0.0,4.3125,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair3,Q,-0.5,4.65625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair4,P,0.0,-0.171875,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair4,Q,0.0,-0.1796875,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair5,P,0.25,-0.03125,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair5,Q,0.0,-0.03125,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair6,P,0.0,0.03125,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair6,Q,0.0,-0.0625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair7,P,0.25,-0.03125,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair7,Q,0.0,0.125,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair8,P,0.0,2.609375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair8,Q,-0.25,2.8125,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair9,P,0.0,0.359375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,OPP-LESS,pair9,Q,0.25,0.515625,8993,8993
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair0,P,-0.125,-0.0625,9805,9805
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair0,Q,-0.125,-0.125,9805,9805
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair1,P,-0.125,0.0625,16049,16049
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair1,Q,0.0,0.0625,16049,16049
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair2,P,0.0,-0.125,24479,24479
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair2,Q,0.0,-0.125,24479,24479
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair3,P,0.25,2.5,4704,4704
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair3,Q,0.0,3.1875,4704,4704
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair4,P,-0.25,-0.25,51479,51479
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair4,Q,-0.125,-0.1875,51479,51479
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair5,P,0.0,0.0,4258,4258
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair5,Q,0.0,0.125,4258,4258
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair6,P,0.0,0.0,64535,64535
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair6,Q,0.125,0.0,64535,64535
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair7,P,-0.5,-0.0625,7100,7100
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair7,Q,-0.75,0.0625,7100,7100
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair8,P,0.0,1.5625,23071,23071
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair8,Q,-0.125,1.5625,23071,23071
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair9,P,-0.375,0.3125,18613,18613
qwen-2.5-14b-instruct,std_imp_asc,0.01,19,19,MORE-LESS,pair9,Q,-0.25,0.375,18613,18613
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair0,P,-0.75,1.625,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair0,Q,0.0,0.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair1,P,-0.25,1.375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair1,Q,0.5,0.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair2,P,-0.25,1.75,46002,46002
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair2,Q,0.5,0.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair3,P,-1.0,1.25,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair3,Q,-0.75,0.0,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair4,P,-0.75,1.25,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair4,Q,0.0,0.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair5,P,-0.75,1.5,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair5,Q,-0.25,0.0,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair6,P,-0.25,1.625,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair6,Q,0.25,0.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair7,P,-1.0,1.875,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair7,Q,-0.25,0.125,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair8,P,-0.5,1.5,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair8,Q,-0.25,0.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair9,P,-1.0,1.4375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-OPP,pair9,Q,0.25,0.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair0,P,0.0,4.65625,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair0,Q,0.0,5.875,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair1,P,-1.5,9.4375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair1,Q,-0.75,12.4375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair2,P,-0.75,6.5625,46002,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair2,Q,-0.5,6.125,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair3,P,-0.25,6.9375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair3,Q,-0.5,12.5,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair4,P,-0.25,5.3125,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair4,Q,-1.0,5.6875,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair5,P,-0.75,8.375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair5,Q,-0.5,12.5,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair6,P,-0.75,2.59375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair6,Q,-0.25,3.875,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair7,P,-0.5,5.0625,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair7,Q,-0.25,5.6875,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair8,P,-0.75,2.875,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair8,Q,-0.5,4.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair9,P,-1.25,4.8125,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-MORE,pair9,Q,0.0,7.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair0,P,0.0,5.75,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair0,Q,0.25,7.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair1,P,-0.75,5.75,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair1,Q,0.25,4.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair2,P,-0.5,5.265625,46002,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair2,Q,-0.75,2.625,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair3,P,-0.25,7.875,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair3,Q,-0.5,6.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair4,P,-0.25,5.03125,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair4,Q,-1.0,4.0,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair5,P,-0.25,2.9375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair5,Q,-0.5,3.5625,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair6,P,0.0,3.1875,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair6,Q,0.25,3.875,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair7,P,0.0,4.5,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair7,Q,0.0,6.0625,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair8,P,0.0,9.5625,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair8,Q,-0.25,9.3125,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair9,P,-0.25,3.828125,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,SAME-LESS,pair9,Q,0.25,3.28125,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair0,P,0.5,5.421875,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair0,Q,0.25,5.34375,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair1,P,-1.0,8.4375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair1,Q,-0.5,9.4375,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair2,P,-0.75,8.3125,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair2,Q,-0.75,7.0625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair3,P,-0.25,11.25,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair3,Q,-0.5,9.5625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair4,P,-0.5,5.0625,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair4,Q,-0.25,3.96875,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair5,P,0.0,9.8125,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair5,Q,0.0,7.875,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair6,P,-0.25,3.5,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair6,Q,-0.25,3.03125,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair7,P,0.25,8.8125,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair7,Q,-0.25,5.1875,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair8,P,-0.5,4.625,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair8,Q,-0.25,2.8125,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair9,P,0.25,8.84375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-MORE,pair9,Q,-0.75,6.0,8993,8993
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair0,P,0.25,9.9375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair0,Q,0.0,9.390625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair1,P,0.25,9.15625,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair1,Q,0.25,8.34375,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair2,P,-1.0,7.48046875,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair2,Q,-1.0,6.99072265625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair3,P,-0.25,11.25,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair3,Q,-0.75,10.21875,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair4,P,-0.5,6.484375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair4,Q,-0.5,6.125,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair5,P,-0.25,4.4375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair5,Q,-0.5,4.15625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair6,P,0.0,4.6875,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair6,Q,0.0,4.65625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair7,P,0.0,9.09375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair7,Q,0.5,9.25,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair8,P,-0.25,16.046875,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair8,Q,-0.5,14.0625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair9,P,0.5,4.25,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,OPP-LESS,pair9,Q,0.5,4.296875,8993,8993
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair0,P,-0.625,5.125,9805,9805
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair0,Q,-0.625,0.75,9805,9805
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair1,P,-2.75,4.0625,16049,16049
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair1,Q,-2.625,4.375,16049,16049
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair2,P,-1.625,3.0625,24479,24479
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair2,Q,-1.625,0.75,24479,24479
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair3,P,-1.375,4.625,4704,4704
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair3,Q,-1.625,5.6875,4704,4704
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair4,P,-1.625,2.9375,51479,51479
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair4,Q,-1.5,2.625,51479,51479
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair5,P,-2.75,2.5,4258,4258
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair5,Q,-2.125,2.75,4258,4258
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair6,P,0.0,1.6875,64535,64535
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair6,Q,-0.125,0.75,64535,64535
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair7,P,-1.5,5.75,7100,7100
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair7,Q,-1.5,6.125,7100,7100
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair8,P,0.25,5.8125,23071,23071
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair8,Q,0.25,6.4375,23071,23071
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair9,P,-1.5,2.5625,18613,18613
qwen-2.5-14b-instruct,std_imp_asc,0.03,57,57,MORE-LESS,pair9,Q,-1.0,2.5625,18613,18613
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair0,P,-1.5,4.25,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair0,Q,0.75,0.5,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair1,P,-1.25,3.625,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair1,Q,0.5,0.125,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair2,P,-1.5,3.875,46002,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair2,Q,0.75,0.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair3,P,-2.0,3.5,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair3,Q,-0.25,0.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair4,P,-1.5,3.625,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair4,Q,0.25,0.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair5,P,-2.0,3.75,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair5,Q,0.0,0.125,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair6,P,-1.75,3.375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair6,Q,0.75,0.5,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair7,P,-2.0,3.75,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair7,Q,0.0,0.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair8,P,-1.75,3.375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair8,Q,0.0,0.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair9,P,-1.75,3.8125,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-OPP,pair9,Q,0.5,0.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair0,P,-1.0,8.90625,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair0,Q,0.25,10.5,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair1,P,-2.0,10.9375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair1,Q,-0.75,13.8125,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair2,P,-2.875,11.9375,46002,46002
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair2,Q,-0.75,12.625,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair3,P,-1.5,8.6875,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair3,Q,-0.5,14.625,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair4,P,-1.5,6.875,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair4,Q,-1.0,7.5625,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair5,P,-1.75,8.875,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair5,Q,-0.75,12.875,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair6,P,-2.0,6.71875,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair6,Q,-0.75,8.3125,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair7,P,-1.25,7.6875,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair7,Q,-0.25,9.1875,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair8,P,-2.25,10.0,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair8,Q,-0.5,12.9375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair9,P,-2.0,7.4375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-MORE,pair9,Q,0.25,10.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair0,P,-0.25,6.0,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair0,Q,0.25,7.625,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair1,P,-1.375,6.5,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair1,Q,-0.25,4.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair2,P,-2.0,7.015625,46002,46002
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair2,Q,-1.0,3.75,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair3,P,-1.5,12.0,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair3,Q,-0.5,10.25,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair4,P,-2.0,12.53125,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair4,Q,-2.0,11.375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair5,P,-1.5,7.0,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair5,Q,-1.5,7.5625,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair6,P,-0.25,6.4375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair6,Q,0.0,7.125,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair7,P,-0.75,7.125,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair7,Q,-0.25,8.4375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair8,P,-0.75,11.4375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair8,Q,-0.75,11.4375,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair9,P,-1.25,8.609375,13939,13939
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,SAME-LESS,pair9,Q,0.25,7.71875,6351,6351
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,OPP-MORE,pair0,P,-0.75,10.234375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,OPP-MORE,pair0,Q,0.0,8.53125,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,OPP-MORE,pair1,P,-2.25,9.3125,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,OPP-MORE,pair1,Q,-0.75,10.3125,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,OPP-MORE,pair2,P,-3.0,14.375,45778,45778
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,OPP-MORE,pair2,Q,-2.0,12.5625,4285,4285
qwen-2.5-14b-instruct,std_imp_asc,0.05,96,96,OPP-MORE,pair3,P,-1.25,13.5,45778,45778
