layer,head,perturbation_L2
5,6,0.9530173540115356
5,7,0.6238287091255188
5,8,0.14412863552570343
5,9,0.648642361164093
5,10,0.3912946879863739
5,11,1.0341994762420654
5,12,0.6069512367248535
5,13,0.3756333887577057
5,14,0.883901834487915
5,15,0.7254172563552856
6,0,0.6520736813545227
6,1,0.6913260221481323
6,2,1.2706520557403564
6,3,0.8306324481964111
6,4,0.4090258479118347
6,5,1.6005371809005737
6,6,1.3141734600067139
6,7,0.0675787627696991
6,8,0.8275339603424072
6,9,0.684937596321106
6,10,1.1100906133651733
6,11,1.076587438583374
6,12,1.2700591087341309
6,13,0.3103710114955902
6,14,0.9252764582633972
6,15,1.4060708284378052
7,0,2.9229555130004883
7,1,0.8924217820167542
7,2,1.2869222164154053
7,3,0.4402591288089752
7,4,0.3276626467704773
7,5,0.4375189542770386
7,6,0.20884324610233307
7,7,0.1110663190484047
7,8,2.6545798778533936
7,9,0.7484367489814758
7,10,0.8897916674613953
7,11,0.41585206985473633
7,12,0.7087005376815796
7,13,0.25099387764930725
7,14,2.700796365737915
7,15,0.6611706614494324
8,0,0.6203876733779907
8,1,0.3868076503276825
8,2,2.305992841720581
8,3,1.8330169916152954
8,4,1.0165619850158691
8,5,2.1815812587738037
8,6,1.024658441543579
8,7,2.005507707595825
8,8,0.8780136704444885
8,9,1.8521485328674316
8,10,0.6115875840187073
8,11,1.3465107679367065
8,12,2.4362316131591797
8,13,1.346917748451233
8,14,1.3353161811828613
8,15,0.48054754734039307
9,0,2.468472480773926
9,1,1.50575590133667
9,2,4.264832496643066
9,3,1.1767363548278809
9,4,2.3132877349853516
9,5,1.6206978559494019
9,6,1.276858925819397
9,7,1.159115195274353
9,8,0.37927961349487305
9,9,0.6916496157646179
9,10,5.27291202545166
9,11,7.049760341644287
9,12,0.7327772974967957
9,13,5.9900383949279785
9,14,0.934453010559082
9,15,0.22518356144428253
10,0,1.25700044631958
10,1,3.3401296138763428
10,2,1.0976159572601318
10,3,3.0901973247528076
10,4,1.2917711734771729
10,5,1.5481065511703491
10,6,3.5600388050079346
10,7,1.7877501249313354
10,8,0.7327199578285217
10,9,1.667187213897705
10,10,0.48499178886413574
10,11,1.3313549757003784
10,12,1.703383207321167
10,13,0.3415570855140686
10,14,1.1744649410247803
10,15,0.7853214144706726
11,0,1.9396008253097534
11,1,1.529457926750183
11,2,0.9309363961219788
11,3,2.436108350753784
11,4,1.8651872873306274
11,5,0.9826242327690125
11,6,3.104159116744995
11,7,1.6614221334457397
11,8,2.305271863937378
11,9,1.0271155834197998
11,10,2.571930170059204
11,11,1.7171958684921265
11,12,1.6344525814056396
11,13,2.7669239044189453
11,14,1.853096842765808
11,15,1.2386882305145264
12,0,0.8812649250030518
12,1,1.413988709449768
12,2,5.144852638244629
12,3,0.5134645700454712
12,4,1.899489164352417
12,5,3.7547638416290283
12,6,2.3839590549468994
12,7,0.9806556105613708
12,8,1.7835286855697632
12,9,1.4737664461135864
12,10,0.6884196996688843
12,11,1.6580591201782227
