group,ratio,k,k_actual,prompt_id,delta_loss_signed
D_pert_desc,0.1,15,15,182,-1.039968490600586
D_pert_desc,0.1,15,15,183,-0.8838236457423143
D_pert_desc,0.1,15,15,184,-1.6443972336618522
D_pert_desc,0.1,15,15,185,-1.5031996275249284
D_pert_desc,0.1,15,15,186,-1.0910366459896714
D_pert_desc,0.1,15,15,187,-0.9169144881399056
D_pert_desc,0.1,15,15,188,-0.9282375887820606
D_pert_desc,0.1,15,15,189,-1.0588456705996876
D_pert_desc,0.1,15,15,190,-0.7265439786409083
D_pert_desc,0.1,15,15,191,-0.4556007887187761
D_pert_desc,0.1,15,15,192,-0.29998894741660465
D_pert_desc,0.1,15,15,193,-0.9462791242097541
D_pert_desc,0.1,15,15,194,-0.9118215159366017
D_pert_desc,0.1,15,15,195,-1.195412786383379
D_pert_desc,0.1,15,15,196,-0.8358014759264485
D_pert_desc,0.1,15,15,197,-1.288166949623509
D_pert_desc,0.1,15,15,198,-1.414287968685752
D_pert_desc,0.1,15,15,199,-0.7634472596017936
D_pert_desc,0.15,22,22,0,-1.0698831959774608
D_pert_desc,0.15,22,22,1,-0.735528092635306
D_pert_desc,0.15,22,22,2,-0.7698409933792902
D_pert_desc,0.15,22,22,3,-1.0128289272910678
D_pert_desc,0.15,22,22,4,-0.6454577696950814
D_pert_desc,0.15,22,22,5,-0.8341052406712599
D_pert_desc,0.15,22,22,6,-1.1356543992695052
D_pert_desc,0.15,22,22,7,-0.5015269831607192
D_pert_desc,0.15,22,22,8,-0.34044544320357417
D_pert_desc,0.15,22,22,9,-1.5376046331305258
D_pert_desc,0.15,22,22,10,-1.2708972629747883
D_pert_desc,0.15,22,22,11,-0.6732088390149578
D_pert_desc,0.15,22,22,12,-1.2278187400416307
D_pert_desc,0.15,22,22,13,-0.8089976561696908
D_pert_desc,0.15,22,22,14,-1.4185139003552898
D_pert_desc,0.15,22,22,15,-0.2895895305432781
D_pert_desc,0.15,22,22,16,-0.6085779290450244
D_pert_desc,0.15,22,22,17,-1.2865256259315903
D_pert_desc,0.15,22,22,18,-1.6293450405723178
D_pert_desc,0.15,22,22,19,-2.0215477692453483
D_pert_desc,0.15,22,22,20,-0.46508863097743003
D_pert_desc,0.15,22,22,21,-0.8759864505968586
D_pert_desc,0.15,22,22,22,-0.630530206780687
D_pert_desc,0.15,22,22,23,-1.0060573879041161
D_pert_desc,0.15,22,22,24,-2.7326025711862663
D_pert_desc,0.15,22,22,25,-0.9026588640714941
D_pert_desc,0.15,22,22,26,-0.9972643350300032
D_pert_desc,0.15,22,22,27,-0.5445662548667514
D_pert_desc,0.15,22,22,28,-1.5287025853207243
D_pert_desc,0.15,22,22,29,-1.717965276617754
D_pert_desc,0.15,22,22,30,-0.4715321189478807
D_pert_desc,0.15,22,22,31,-1.8690936439915689
D_pert_desc,0.15,22,22,32,-0.7788912622552182
D_pert_desc,0.15,22,22,33,-0.8220717279534604
D_pert_desc,0.15,22,22,34,-1.2536394721583335
D_pert_desc,0.15,22,22,35,-0.4739058645148013
D_pert_desc,0.15,22,22,36,-1.159768656680459
D_pert_desc,0.15,22,22,37,-0.7562995207937142
D_pert_desc,0.15,22,22,38,0.13219727967914707
D_pert_desc,0.15,22,22,39,-0.911871307774593
D_pert_desc,0.15,22,22,40,-0.8422805384585743
D_pert_desc,0.15,22,22,41,-0.8222218563682162
D_pert_desc,0.15,22,22,42,-0.822044171785052
D_pert_desc,0.15,22,22,43,-0.9828640285291179
D_pert_desc,0.15,22,22,44,-0.9783798016999903
D_pert_desc,0.15,22,22,45,-1.0614019695081218
D_pert_desc,0.15,22,22,46,-0.7308803859509929
D_pert_desc,0.15,22,22,47,-1.2322032828080012
D_pert_desc,0.15,22,22,48,-0.8759999526174447
D_pert_desc,0.15,22,22,49,-1.534385881925882
D_pert_desc,0.15,22,22,50,-1.8497677853232926
D_pert_desc,0.15,22,22,51,-1.9255634107087793
D_pert_desc,0.15,22,22,52,-1.10306985754716
D_pert_desc,0.15,22,22,53,-0.9247398878398698
D_pert_desc,0.15,22,22,54,-0.3431404515316636
D_pert_desc,0.15,22,22,55,-1.1720368736668636
D_pert_desc,0.15,22,22,56,-2.2726785760176806
D_pert_desc,0.15,22,22,57,-0.3054117403532324
D_pert_desc,0.15,22,22,58,-0.9793310667339128
D_pert_desc,0.15,22,22,59,-1.4203863645854753
D_pert_desc,0.15,22,22,60,-1.6014176167939844
D_pert_desc,0.15,22,22,61,-1.0420289290578744
D_pert_desc,0.15,22,22,62,-1.4490971816213527
D_pert_desc,0.15,22,22,63,-1.1377069071719532
D_pert_desc,0.15,22,22,64,-1.7759482233147885
D_pert_desc,0.15,22,22,65,-1.0219995097110157
D_pert_desc,0.15,22,22,66,-0.7356769160220491
D_pert_desc,0.15,22,22,67,-0.7033009278146842
D_pert_desc,0.15,22,22,68,-0.8583955764770526
D_pert_desc,0.15,22,22,69,-1.2370288748490186
D_pert_desc,0.15,22,22,70,-1.0306927781356006
D_pert_desc,0.15,22,22,71,-0.5678572905691031
D_pert_desc,0.15,22,22,72,-0.9224526254754313
D_pert_desc,0.15,22,22,73,-1.072625210410667
D_pert_desc,0.15,22,22,74,-1.1307626523469647
D_pert_desc,0.15,22,22,75,-0.6466421328092871
D_pert_desc,0.15,22,22,76,-1.0580378582603025
D_pert_desc,0.15,22,22,77,-1.9345670499299708
D_pert_desc,0.15,22,22,78,-1.236503776751066
D_pert_desc,0.15,22,22,79,-0.8466045981959311
D_pert_desc,0.15,22,22,80,-1.3609053461175193
D_pert_desc,0.15,22,22,81,-0.2028375424836817
D_pert_desc,0.15,22,22,82,-1.460457048918073
D_pert_desc,0.15,22,22,83,-1.422490220320853
D_pert_desc,0.15,22,22,84,-1.1017970034950668
D_pert_desc,0.15,22,22,85,-1.9675058565641699
D_pert_desc,0.15,22,22,86,-0.9618381951984603
D_pert_desc,0.15,22,22,87,-1.022795325831364
D_pert_desc,0.15,22,22,88,-0.9233457163760548
D_pert_desc,0.15,22,22,89,-1.7746425678855502
D_pert_desc,0.15,22,22,90,0.24388599395751953
D_pert_desc,0.15,22,22,91,-0.8636525304693947
D_pert_desc,0.15,22,22,92,-0.7932347749408919
D_pert_desc,0.15,22,22,93,-0.7817881734747658
D_pert_desc,0.15,22,22,94,-1.0745619221737535
D_pert_desc,0.15,22,22,95,-0.6682948564228255
D_pert_desc,0.15,22,22,96,-0.7370971880461035
D_pert_desc,0.15,22,22,97,-1.2419157028198242
D_pert_desc,0.15,22,22,98,-0.4250566080996858
D_pert_desc,0.15,22,22,99,-2.102672890612954
D_pert_desc,0.15,22,22,100,-0.8895003670140298
D_pert_desc,0.15,22,22,101,-0.8428838127537794
D_pert_desc,0.15,22,22,102,-0.8820340507908853
D_pert_desc,0.15,22,22,103,-1.0406791787398486
D_pert_desc,0.15,22,22,104,-1.3310816664444793
D_pert_desc,0.15,22,22,105,-0.5005216347543815
D_pert_desc,0.15,22,22,106,-0.1744131790964225
D_pert_desc,0.15,22,22,107,-0.9491766879433072
D_pert_desc,0.15,22,22,108,-2.0888598592657814
D_pert_desc,0.15,22,22,109,-1.0579620662488445
D_pert_desc,0.15,22,22,110,-0.5473055086637792
D_pert_desc,0.15,22,22,111,-0.7753363157573467
D_pert_desc,0.15,22,22,112,-1.005503102352744
D_pert_desc,0.15,22,22,113,-1.1062387416237307
D_pert_desc,0.15,22,22,114,-0.7402999275609048
D_pert_desc,0.15,22,22,115,-0.9945568285490332
D_pert_desc,0.15,22,22,116,-0.10685662219398928
D_pert_desc,0.15,22,22,117,-0.9766032068352963
D_pert_desc,0.15,22,22,118,-0.7381425656770393
D_pert_desc,0.15,22,22,119,-1.3965185566952343
D_pert_desc,0.15,22,22,120,-0.24203752216540053
D_pert_desc,0.15,22,22,121,-1.7803685037713297
D_pert_desc,0.15,22,22,122,-0.5166948218094678
D_pert_desc,0.15,22,22,123,-0.712255829258968
D_pert_desc,0.15,22,22,124,0.6831906971178547
D_pert_desc,0.15,22,22,125,-0.5317209645321483
D_pert_desc,0.15,22,22,126,-0.3982904835751171
D_pert_desc,0.15,22,22,127,-1.5269511373419498
D_pert_desc,0.15,22,22,128,-1.198449285406813
D_pert_desc,0.15,22,22,129,-0.8277148196571762
D_pert_desc,0.15,22,22,130,-1.663646999158356
D_pert_desc,0.15,22,22,131,-0.978220487895765
D_pert_desc,0.15,22,22,132,-1.3422524803563185
D_pert_desc,0.15,22,22,133,-1.1791941994114907
D_pert_desc,0.15,22,22,134,-0.7459549652902702
D_pert_desc,0.15,22,22,135,-0.5115962279470345
D_pert_desc,0.15,22,22,136,-0.7321718868456397
D_pert_desc,0.15,22,22,137,-0.027329043338170322
D_pert_desc,0.15,22,22,138,-1.2606177079050163
D_pert_desc,0.15,22,22,139,-0.5012892672890104
D_pert_desc,0.15,22,22,140,-0.24133682250976562
D_pert_desc,0.15,22,22,141,-0.775440994061924
D_pert_desc,0.15,22,22,142,-0.5367763167933397
D_pert_desc,0.15,22,22,143,-2.0729384673269173
D_pert_desc,0.15,22,22,144,-0.6943966213025519
D_pert_desc,0.15,22,22,145,-1.222591149179559
D_pert_desc,0.15,22,22,146,-0.9461472159937809
D_pert_desc,0.15,22,22,147,-1.0248423124614519
D_pert_desc,0.15,22,22,148,-2.598856248353659
D_pert_desc,0.15,22,22,149,-0.7677691108302049
D_pert_desc,0.15,22,22,150,-0.6145180150082226
D_pert_desc,0.15,22,22,151,-0.9491691087421614
D_pert_desc,0.15,22,22,152,-1.366890957480983
D_pert_desc,0.15,22,22,153,-0.6678841992428453
D_pert_desc,0.15,22,22,154,-1.2754710348028908
D_pert_desc,0.15,22,22,155,-1.9137331310071453
D_pert_desc,0.15,22,22,156,-1.6636137209440562
D_pert_desc,0.15,22,22,157,-1.9922830682051789
D_pert_desc,0.15,22,22,158,-0.8917921467831285
D_pert_desc,0.15,22,22,159,-1.3058056078459082
D_pert_desc,0.15,22,22,160,-1.1130601481387483
D_pert_desc,0.15,22,22,161,-0.7656842281943863
D_pert_desc,0.15,22,22,162,-2.1195615467272333
D_pert_desc,0.15,22,22,163,-0.16062495582982095
D_pert_desc,0.15,22,22,164,-0.23029924693860693
D_pert_desc,0.15,22,22,165,-0.27815692048323903
D_pert_desc,0.15,22,22,166,-1.2802830244365495
D_pert_desc,0.15,22,22,167,-1.1876749239469824
D_pert_desc,0.15,22,22,168,-0.891111574674909
D_pert_desc,0.15,22,22,169,-1.3519286607441146
D_pert_desc,0.15,22,22,170,-1.2102233736138572
D_pert_desc,0.15,22,22,171,-2.445801132603698
D_pert_desc,0.15,22,22,172,-1.2987491206118946
D_pert_desc,0.15,22,22,173,-0.2366669303492479
D_pert_desc,0.15,22,22,174,-9.817826120439577e-05
D_pert_desc,0.15,22,22,175,-1.584019259402627
D_pert_desc,0.15,22,22,176,-2.273363866304095
D_pert_desc,0.15,22,22,177,-1.2767772674560547
D_pert_desc,0.15,22,22,178,-2.0411304549167006
D_pert_desc,0.15,22,22,179,-0.6757341686048015
D_pert_desc,0.15,22,22,180,-1.8126288966128676
D_pert_desc,0.15,22,22,181,-1.2708888304860988
D_pert_desc,0.15,22,22,182,-0.9695521404868686
D_pert_desc,0.15,22,22,183,-0.7212883296765789
D_pert_desc,0.15,22,22,184,-1.5847446040103286
D_pert_desc,0.15,22,22,185,-1.4631380281950292
D_pert_desc,0.15,22,22,186,-0.8256480317366766
D_pert_desc,0.15,22,22,187,-0.8012127123380957
D_pert_desc,0.15,22,22,188,-0.7442175714593198
D_pert_desc,0.15,22,22,189,-0.960843839143454
D_pert_desc,0.15,22,22,190,-0.47140814128675146
D_pert_desc,0.15,22,22,191,-0.43034630072744307
D_pert_desc,0.15,22,22,192,-0.023729575307744
D_pert_desc,0.15,22,22,193,-1.0185077817816488
D_pert_desc,0.15,22,22,194,-0.6226313239649741
D_pert_desc,0.15,22,22,195,-1.0586523256803808
D_pert_desc,0.15,22,22,196,-0.796859791404323
D_pert_desc,0.15,22,22,197,-0.9575639523957911
D_pert_desc,0.15,22,22,198,-1.414271254288522
D_pert_desc,0.15,22,22,199,-0.7375228279515316
D_pert_desc,0.2,29,29,0,-1.2316509547986456
D_pert_desc,0.2,29,29,1,-0.8202459937647788
D_pert_desc,0.2,29,29,2,-0.7426542984811881
D_pert_desc,0.2,29,29,3,-0.9056499380814422
D_pert_desc,0.2,29,29,4,-0.6516633786653223
D_pert_desc,0.2,29,29,5,-0.8298463319477278
D_pert_desc,0.2,29,29,6,-1.2422743847495639
D_pert_desc,0.2,29,29,7,-0.6324059335808982
D_pert_desc,0.2,29,29,8,-0.20206960878874014
D_pert_desc,0.2,29,29,9,-1.4908377496819742
D_pert_desc,0.2,29,29,10,-1.3260469436645508
D_pert_desc,0.2,29,29,11,-0.6407953061555567
D_pert_desc,0.2,29,29,12,-1.2024813702231967
D_pert_desc,0.2,29,29,13,-0.7514906431499284
D_pert_desc,0.2,29,29,14,-1.2380635612889357
D_pert_desc,0.2,29,29,15,-0.241728431300114
D_pert_desc,0.2,29,29,16,-0.4138085967616032
D_pert_desc,0.2,29,29,17,-1.237062855770711
D_pert_desc,0.2,29,29,18,-1.505913935209577
D_pert_desc,0.2,29,29,19,-1.8934501095821972
D_pert_desc,0.2,29,29,20,-0.6081528161701399
D_pert_desc,0.2,29,29,21,-0.9117127468711459
D_pert_desc,0.2,29,29,22,-0.6339515133907945
D_pert_desc,0.2,29,29,23,-1.1367824955990429
D_pert_desc,0.2,29,29,24,-2.7106902473851235
D_pert_desc,0.2,29,29,25,-0.8937589243838673
D_pert_desc,0.2,29,29,26,-1.1716076951277898
D_pert_desc,0.2,29,29,27,-0.5915012359619141
D_pert_desc,0.2,29,29,28,-1.5194239365427098
D_pert_desc,0.2,29,29,29,-1.8915409790842155
D_pert_desc,0.2,29,29,30,-0.5108308792114258
D_pert_desc,0.2,29,29,31,-1.8323474181325814
D_pert_desc,0.2,29,29,32,-0.9310267599005435
D_pert_desc,0.2,29,29,33,-0.9008953194869207
D_pert_desc,0.2,29,29,34,-1.3446232143201335
D_pert_desc,0.2,29,29,35,-0.4066086317363542
D_pert_desc,0.2,29,29,36,-1.2741392537167222
D_pert_desc,0.2,29,29,37,-0.6470923674734017
D_pert_desc,0.2,29,29,38,-0.004210773267246282
D_pert_desc,0.2,29,29,39,-1.0533486416465365
D_pert_desc,0.2,29,29,40,-0.88592704973723
D_pert_desc,0.2,29,29,41,-0.9535256435996615
D_pert_desc,0.2,29,29,42,-0.7550634082994954
D_pert_desc,0.2,29,29,43,-0.8789244701987826
D_pert_desc,0.2,29,29,44,-0.9552497361835677
D_pert_desc,0.2,29,29,45,-0.6709979709826008
D_pert_desc,0.2,29,29,46,-0.7595527548538996
D_pert_desc,0.2,29,29,47,-1.1890691456041829
D_pert_desc,0.2,29,29,48,-0.9394281788876206
D_pert_desc,0.2,29,29,49,-1.6130946058976008
D_pert_desc,0.2,29,29,50,-1.8399000669780552
D_pert_desc,0.2,29,29,51,-2.0270785783466536
D_pert_desc,0.2,29,29,52,-1.0730641013697575
D_pert_desc,0.2,29,29,53,-0.9364170275236425
D_pert_desc,0.2,29,29,54,-0.24079152157432304
D_pert_desc,0.2,29,29,55,-1.3357787885163948
D_pert_desc,0.2,29,29,56,-2.30873905984979
D_pert_desc,0.2,29,29,57,-0.4043525896574316
D_pert_desc,0.2,29,29,58,-0.9758982909353158
D_pert_desc,0.2,29,29,59,-1.3578682447734636
D_pert_desc,0.2,29,29,60,-1.6599779881929102
D_pert_desc,0.2,29,29,61,-1.3713048131842385
D_pert_desc,0.2,29,29,62,-1.5892312401219417
D_pert_desc,0.2,29,29,63,-1.3361830962331673
D_pert_desc,0.2,29,29,64,-1.80193971332751
D_pert_desc,0.2,29,29,65,-1.1416961268374806
D_pert_desc,0.2,29,29,66,-0.9884894521612875
D_pert_desc,0.2,29,29,67,-0.6139036981683041
D_pert_desc,0.2,29,29,68,-0.8809806924117236
D_pert_desc,0.2,29,29,69,-1.3771939528615835
D_pert_desc,0.2,29,29,70,-1.1367671866165967
D_pert_desc,0.2,29,29,71,-0.5002322447927359
D_pert_desc,0.2,29,29,72,-0.8398572018271988
D_pert_desc,0.2,29,29,73,-1.2737782628912662
D_pert_desc,0.2,29,29,74,-1.2028701681839795
D_pert_desc,0.2,29,29,75,-0.7392134917409798
D_pert_desc,0.2,29,29,76,-1.0713201322053578
D_pert_desc,0.2,29,29,77,-1.8784386484246518
D_pert_desc,0.2,29,29,78,-1.2887537102950244
D_pert_desc,0.2,29,29,79,-0.9213394867746452
D_pert_desc,0.2,29,29,80,-1.300117743642705
D_pert_desc,0.2,29,29,81,-0.2507063715081479
D_pert_desc,0.2,29,29,82,-1.5705335014744826
D_pert_desc,0.2,29,29,83,-1.217113796033356
D_pert_desc,0.2,29,29,84,-1.2029243770398583
D_pert_desc,0.2,29,29,85,-1.712549661335192
D_pert_desc,0.2,29,29,86,-1.0768123174968522
D_pert_desc,0.2,29,29,87,-1.0095959211650651
D_pert_desc,0.2,29,29,88,-0.8221076162237893
D_pert_desc,0.2,29,29,89,-1.8999887014690202
D_pert_desc,0.2,29,29,90,0.021585364090768167
D_pert_desc,0.2,29,29,91,-0.690311080531071
D_pert_desc,0.2,29,29,92,-0.5683297107094205
D_pert_desc,0.2,29,29,93,-0.8598579858478743
D_pert_desc,0.2,29,29,94,-1.168511892619886
D_pert_desc,0.2,29,29,95,-0.5649477808099022
D_pert_desc,0.2,29,29,96,-0.7859905142533172
D_pert_desc,0.2,29,29,97,-1.5048509397004786
D_pert_desc,0.2,29,29,98,-0.3274125550922573
D_pert_desc,0.2,29,29,99,-2.187080333107396
D_pert_desc,0.2,29,29,100,-0.934814453125
D_pert_desc,0.2,29,29,101,-0.7860319739893882
D_pert_desc,0.2,29,29,102,-0.6591287914075359
D_pert_desc,0.2,29,29,103,-0.9828891754150391
D_pert_desc,0.2,29,29,104,-1.2788196111980241
D_pert_desc,0.2,29,29,105,-0.6069107557597917
D_pert_desc,0.2,29,29,106,-0.052179738094931594
D_pert_desc,0.2,29,29,107,-0.6964886063023599
D_pert_desc,0.2,29,29,108,-2.148940186751517
D_pert_desc,0.2,29,29,109,-1.1367280357762404
D_pert_desc,0.2,29,29,110,-0.48879241943359375
D_pert_desc,0.2,29,29,111,-0.848545576396738
D_pert_desc,0.2,29,29,112,-1.0627844961065982
D_pert_desc,0.2,29,29,113,-1.0904009216710158
D_pert_desc,0.2,29,29,114,-0.6998447618986425
D_pert_desc,0.2,29,29,115,-1.2813452168514843
D_pert_desc,0.2,29,29,116,-0.09508275985717773
D_pert_desc,0.2,29,29,117,-0.9822652214451857
D_pert_desc,0.2,29,29,118,-0.8117286280581819
D_pert_desc,0.2,29,29,119,-1.1721308356837206
D_pert_desc,0.2,29,29,120,-0.38483629728618496
D_pert_desc,0.2,29,29,121,-1.8151959870990968
D_pert_desc,0.2,29,29,122,-0.5234973305150081
D_pert_desc,0.2,29,29,123,-0.7319887060868098
D_pert_desc,0.2,29,29,124,0.27430790349056977
D_pert_desc,0.2,29,29,125,-0.5641414742720734
D_pert_desc,0.2,29,29,126,-0.33736931650262036
D_pert_desc,0.2,29,29,127,-1.6088759271722104
D_pert_desc,0.2,29,29,128,-1.2137319665206086
D_pert_desc,0.2,29,29,129,-0.6982183581904362
D_pert_desc,0.2,29,29,130,-1.83062528309069
D_pert_desc,0.2,29,29,131,-0.9757682900679754
D_pert_desc,0.2,29,29,132,-1.2223511244121354
D_pert_desc,0.2,29,29,133,-1.229189521388001
D_pert_desc,0.2,29,29,134,-0.6096520674856087
D_pert_desc,0.2,29,29,135,-0.4608280282271515
D_pert_desc,0.2,29,29,136,-0.6798359469363557
D_pert_desc,0.2,29,29,137,-0.00962673990349927
D_pert_desc,0.2,29,29,138,-1.4358870857640333
D_pert_desc,0.2,29,29,139,-0.49973031094199527
D_pert_desc,0.2,29,29,140,-0.024437302037288333
D_pert_desc,0.2,29,29,141,-0.6869173049926758
D_pert_desc,0.2,29,29,142,-0.5556347495631151
D_pert_desc,0.2,29,29,143,-2.2364422145642706
D_pert_desc,0.2,29,29,144,-0.6426492490266469
D_pert_desc,0.2,29,29,145,-1.3858422229164535
D_pert_desc,0.2,29,29,146,-1.145934355886359
D_pert_desc,0.2,29,29,147,-0.9797854674489876
D_pert_desc,0.2,29,29,148,-2.497429320686745
D_pert_desc,0.2,29,29,149,-1.1132261376631902
D_pert_desc,0.2,29,29,150,-0.6473283265766341
D_pert_desc,0.2,29,29,151,-1.0539493560791016
D_pert_desc,0.2,29,29,152,-1.281667709350586
D_pert_desc,0.2,29,29,153,-0.6131522780970542
D_pert_desc,0.2,29,29,154,-1.2408889971281347
D_pert_desc,0.2,29,29,155,-1.8867542869166343
D_pert_desc,0.2,29,29,156,-1.5792185130872234
D_pert_desc,0.2,29,29,157,-1.8905085513466275
D_pert_desc,0.2,29,29,158,-1.0415826094777962
D_pert_desc,0.2,29,29,159,-1.361863035904733
D_pert_desc,0.2,29,29,160,-1.084183492158589
D_pert_desc,0.2,29,29,161,-0.7019358434175178
D_pert_desc,0.2,29,29,162,-1.8321313356098408
D_pert_desc,0.2,29,29,163,-0.2530055798982307
D_pert_desc,0.2,29,29,164,-0.40610930794163735
D_pert_desc,0.2,29,29,165,-0.4267670731795459
D_pert_desc,0.2,29,29,166,-1.2747782155087108
D_pert_desc,0.2,29,29,167,-1.296990494979056
D_pert_desc,0.2,29,29,168,-0.7733054412038705
D_pert_desc,0.2,29,29,169,-1.195261905067845
D_pert_desc,0.2,29,29,170,-1.1041369940105241
D_pert_desc,0.2,29,29,171,-2.252423386824759
D_pert_desc,0.2,29,29,172,-1.3144821869699577
D_pert_desc,0.2,29,29,173,-0.3814979854382976
D_pert_desc,0.2,29,29,174,0.03384467175132144
D_pert_desc,0.2,29,29,175,-1.6909480345876595
D_pert_desc,0.2,29,29,176,-1.9307659048783137
D_pert_desc,0.2,29,29,177,-1.391567932932002
D_pert_desc,0.2,29,29,178,-2.1425671201003205
D_pert_desc,0.2,29,29,179,-0.599911890531839
D_pert_desc,0.2,29,29,180,-2.0035836571141274
D_pert_desc,0.2,29,29,181,-1.4352008167066064
D_pert_desc,0.2,29,29,182,-0.7094430923461914
D_pert_desc,0.2,29,29,183,-0.6847314834594727
D_pert_desc,0.2,29,29,184,-1.3432326316833496
D_pert_desc,0.2,29,29,185,-1.3538911719071223
D_pert_desc,0.2,29,29,186,-0.7768397331237793
D_pert_desc,0.2,29,29,187,-0.689981259797749
D_pert_desc,0.2,29,29,188,-0.7158967319287761
D_pert_desc,0.2,29,29,189,-1.026952643143506
D_pert_desc,0.2,29,29,190,-0.43982470662970385
D_pert_desc,0.2,29,29,191,-0.47083375328465493
D_pert_desc,0.2,29,29,192,0.20763557835629243
D_pert_desc,0.2,29,29,193,-0.8114129367627587
D_pert_desc,0.2,29,29,194,-0.5865371101780958
D_pert_desc,0.2,29,29,195,-1.106462328057539
D_pert_desc,0.2,29,29,196,-0.8087799674586265
D_pert_desc,0.2,29,29,197,-0.8999082665694402
D_pert_desc,0.2,29,29,198,-1.584406451175088
D_pert_desc,0.2,29,29,199,-0.7011584733661849
D_pert_desc,0.3,44,44,0,-1.4681370383814745
D_pert_desc,0.3,44,44,1,-0.8055136831183205
D_pert_desc,0.3,44,44,2,-0.5568662944592937
D_pert_desc,0.3,44,44,3,-0.9833164717021745
D_pert_desc,0.3,44,44,4,-0.637387526662728
D_pert_desc,0.3,44,44,5,-0.5151382747449382
D_pert_desc,0.3,44,44,6,-1.3295894923963054
D_pert_desc,0.3,44,44,7,-0.88346245414332
D_pert_desc,0.3,44,44,8,-0.27122970631248045
D_pert_desc,0.3,44,44,9,-1.2690119994314095
D_pert_desc,0.3,44,44,10,-1.5233248158505077
D_pert_desc,0.3,44,44,11,-0.4841550525866083
D_pert_desc,0.3,44,44,12,-0.6216918543765431
D_pert_desc,0.3,44,44,13,-0.47344463749935706
D_pert_desc,0.3,44,44,14,-0.7035355818899056
D_pert_desc,0.3,44,44,15,0.3145050751535514
D_pert_desc,0.3,44,44,16,-0.12347454773752453
D_pert_desc,0.3,44,44,17,-0.7451628132870329
D_pert_desc,0.3,44,44,18,-1.0444430301063932
D_pert_desc,0.3,44,44,19,-1.4108460074976854
D_pert_desc,0.3,44,44,20,-0.43412052957635083
D_pert_desc,0.3,44,44,21,-1.1236626474480893
D_pert_desc,0.3,44,44,22,-0.09151757390875659
D_pert_desc,0.3,44,44,23,-1.3695506547626692
D_pert_desc,0.3,44,44,24,-2.1422948837280273
D_pert_desc,0.3,44,44,25,-0.5041964681525002
D_pert_desc,0.3,44,44,26,-1.5603398021898762
D_pert_desc,0.3,44,44,27,-0.6694956327739519
D_pert_desc,0.3,44,44,28,-1.508981604325145
D_pert_desc,0.3,44,44,29,-2.745356660140189
D_pert_desc,0.3,44,44,30,-0.39588230534603497
D_pert_desc,0.3,44,44,31,-1.4697773582056932
D_pert_desc,0.3,44,44,32,-1.2275049309981512
D_pert_desc,0.3,44,44,33,-0.35414153651187164
D_pert_desc,0.3,44,44,34,-1.351284378453304
D_pert_desc,0.3,44,44,35,0.028357455604954396
D_pert_desc,0.3,44,44,36,-0.7657060623168945
D_pert_desc,0.3,44,44,37,-0.6114996859901858
D_pert_desc,0.3,44,44,38,-0.1327773646304493
D_pert_desc,0.3,44,44,39,-0.9619234486630113
D_pert_desc,0.3,44,44,40,-0.5419300480892808
D_pert_desc,0.3,44,44,41,-0.832077252237422
D_pert_desc,0.3,44,44,42,-0.5579977537456315
D_pert_desc,0.3,44,44,43,-1.3843155911094271
D_pert_desc,0.3,44,44,44,-0.3298923592818426
D_pert_desc,0.3,44,44,45,-0.3436554858559049
D_pert_desc,0.3,44,44,46,-0.8126772328426952
D_pert_desc,0.3,44,44,47,-0.8692058764005957
D_pert_desc,0.3,44,44,48,-0.7514019012451172
D_pert_desc,0.3,44,44,49,-0.9752628677769692
D_pert_desc,0.3,44,44,50,-0.97804722033049
D_pert_desc,0.3,44,44,51,-1.4692986638922427
D_pert_desc,0.3,44,44,52,-0.7057923266762192
D_pert_desc,0.3,44,44,53,-0.5966605638202864
D_pert_desc,0.3,44,44,54,-0.12314891815185547
D_pert_desc,0.3,44,44,55,-0.7694454193115217
D_pert_desc,0.3,44,44,56,-1.4954741628546468
D_pert_desc,0.3,44,44,57,-0.5376745525159343
D_pert_desc,0.3,44,44,58,-1.1145488337466603
D_pert_desc,0.3,44,44,59,-1.2286149075156771
D_pert_desc,0.3,44,44,60,-1.400593029825309
D_pert_desc,0.3,44,44,61,-1.4147108981483854
D_pert_desc,0.3,44,44,62,-1.0563384608218538
D_pert_desc,0.3,44,44,63,-0.9262955816168521
D_pert_desc,0.3,44,44,64,-2.5418150048506902
D_pert_desc,0.3,44,44,65,-0.8824329376220703
D_pert_desc,0.3,44,44,66,-0.15373839830097502
D_pert_desc,0.3,44,44,67,-0.09426377948961573
D_pert_desc,0.3,44,44,68,-0.8127719477603303
D_pert_desc,0.3,44,44,69,-1.48929897107576
D_pert_desc,0.3,44,44,70,-0.9306534465990577
D_pert_desc,0.3,44,44,71,-0.4313770595349755
D_pert_desc,0.3,44,44,72,-0.8422565962138915
D_pert_desc,0.3,44,44,73,-1.3152752926475095
D_pert_desc,0.3,44,44,74,-1.0643501783672153
D_pert_desc,0.3,44,44,75,-0.7779582174200748
D_pert_desc,0.3,44,44,76,-0.9473381544414323
D_pert_desc,0.3,44,44,77,-1.3357315565410417
D_pert_desc,0.3,44,44,78,-0.975113166005988
D_pert_desc,0.3,44,44,79,-0.5619251351607488
D_pert_desc,0.3,44,44,80,-1.4374645132767512
D_pert_desc,0.3,44,44,81,0.22556575975919912
D_pert_desc,0.3,44,44,82,-1.213607336345472
D_pert_desc,0.3,44,44,83,-0.7699682336104523
