layer,head,perturbation_L2
24,5,0.2690066397190094
24,6,0.0909985676407814
24,7,0.1833825260400772
24,8,0.03196602314710617
24,9,0.03161460533738136
24,10,0.07235781848430634
24,11,0.04483017325401306
24,12,0.22135029733181
24,13,0.8059133291244507
24,14,0.3740534782409668
24,15,0.15548354387283325
24,16,1.0866092443466187
24,17,2.133910894393921
24,18,0.9898722767829895
24,19,0.13138872385025024
24,20,0.7778258323669434
24,21,0.1281580626964569
24,22,1.9382177591323853
24,23,0.8330201506614685
24,24,2.369187355041504
24,25,0.9066500663757324
24,26,1.7304774522781372
24,27,6.682968616485596
24,28,0.1458088606595993
24,29,0.22175580263137817
24,30,0.1311178058385849
24,31,0.05053921043872833
25,0,0.06861811876296997
25,1,0.08987724781036377
25,2,0.09579674899578094
25,3,0.046493854373693466
25,4,1.110146403312683
25,5,0.8487188220024109
25,6,1.7874342203140259
25,7,1.1707253456115723
25,8,0.04918874800205231
25,9,0.09731679409742355
25,10,0.16876715421676636
25,11,0.4040798544883728
25,12,0.605079710483551
25,13,2.0519113540649414
25,14,0.8231816291809082
25,15,0.6092823147773743
25,16,0.5054827928543091
25,17,0.7185350060462952
25,18,1.5224742889404297
25,19,0.2504412531852722
25,20,1.137583613395691
25,21,0.921903133392334
25,22,0.1655040830373764
25,23,0.9049067497253418
25,24,0.09523788839578629
25,25,0.04212386906147003
25,26,0.0325951986014843
25,27,0.0462903156876564
25,28,0.13636192679405212
25,29,0.12456537038087845
25,30,0.08783453702926636
25,31,0.0763009563088417
26,0,1.230640172958374
26,1,1.5814576148986816
26,2,0.3367084860801697
26,3,1.4434980154037476
26,4,0.09073872864246368
26,5,0.06716646254062653
26,6,0.24923188984394073
26,7,0.31800442934036255
26,8,0.09374508261680603
26,9,0.40904518961906433
26,10,0.303397536277771
26,11,0.15366977453231812
26,12,0.8074572682380676
