layer,head,cell,rsa_max,perturbation_L2,importance_quartile
10,16,hihp,0.5680543184280396,0.2681288421154022,Q3
10,17,hihp,0.7029598951339722,0.43774110078811646,Q4
10,18,hihp,0.6842172145843506,1.345780849456787,Q4
10,19,hihp,0.5589720010757446,0.3640059232711792,Q3
10,20,hihp,0.7260103821754456,0.657959520816803,Q4
10,21,hihp,0.7364982962608337,0.33105018734931946,Q4
10,22,hihp,0.5581837296485901,0.4032202363014221,Q3
10,23,hihp,0.7395544052124023,0.545067548751831,Q4
10,24,hihp,0.6893199682235718,0.6602590680122375,Q4
10,25,hihp,0.6418676376342773,0.49535900354385376,Q4
10,26,hihp,0.6123685836791992,0.3449724316596985,Q3
10,27,hihp,0.5493108034133911,0.7270348072052002,Q3
10,28,hihp,0.7048277854919434,0.3668253719806671,Q4
10,29,hihp,0.7401337623596191,0.46733030676841736,Q4
10,30,hihp,0.5353793501853943,0.31587108969688416,Q3
10,31,D,0.4131775200366974,0.164960578083992,Q1
11,0,hihp,0.5574164390563965,0.4526585638523102,Q3
11,1,hihp,0.618800938129425,0.37589356303215027,Q3
11,2,hihp,0.5695475339889526,0.6287215948104858,Q3
11,3,hihp,0.6224117279052734,0.33948296308517456,Q3
11,4,hihp,0.5912411212921143,0.5463677644729614,Q3
11,5,hihp,0.6780333518981934,0.4914288818836212,Q4
11,6,hihp,0.6107034683227539,0.2698877453804016,Q3
11,7,hihp,0.6899576187133789,0.34716638922691345,Q4
11,8,hihp,0.7307482957839966,0.43672609329223633,Q4
11,9,hihp,0.6203564405441284,0.8362423777580261,Q3
11,10,hihp,0.6365262866020203,0.419508695602417,Q4
11,11,hihp,0.6945436000823975,0.4536529779434204,Q4
11,12,hihp,0.7010956406593323,0.4692535102367401,Q4
11,13,hihp,0.7182197570800781,0.4156976640224457,Q4
11,14,hihp,0.616985559463501,0.6700303554534912,Q3
11,15,hihp,0.5541390180587769,0.40454715490341187,Q3
11,16,hihp,0.5806900262832642,0.38393622636795044,Q3
11,17,hihp,0.6026973724365234,0.32742902636528015,Q3
11,18,hihp,0.6567293405532837,0.27317994832992554,Q4
11,19,hihp,0.6194344758987427,0.3337653577327728,Q3
11,20,hihp,0.7262749075889587,0.5469667315483093,Q4
11,21,hihp,0.633184552192688,0.47223061323165894,Q4
11,22,hihp,0.6788185834884644,0.4417553246021271,Q4
11,23,hihp,0.5670665502548218,0.5749136805534363,Q3
11,24,hihp,0.7120851278305054,0.7339943051338196,Q4
11,25,hihp,0.6369272470474243,0.616544246673584,Q4
11,26,hihp,0.6692147254943848,0.7446194291114807,Q4
11,27,hihp,0.7210144400596619,0.6811745166778564,Q4
11,28,hilp,0.7072628736495972,0.1345822662115097,Q4
11,29,hilp,0.6965399384498596,0.10520236194133759,Q4
11,30,hilp,0.6942903399467468,0.20025643706321716,Q4
11,31,hihp,0.5842146873474121,0.27777162194252014,Q3
12,0,hihp,0.5961112976074219,0.6187123656272888,Q3
12,1,hihp,0.6498509645462036,0.2861725091934204,Q4
12,2,hihp,0.5765811800956726,0.6196515560150146,Q3
12,3,hihp,0.6021688580513,0.5410088300704956,Q3
12,4,hihp,0.6945857405662537,1.033888816833496,Q4
12,5,hihp,0.7221816778182983,1.0435800552368164,Q4
12,6,hihp,0.6826392412185669,1.2953603267669678,Q4
12,7,hihp,0.6999437808990479,0.644589900970459,Q4
12,8,hihp,0.6484775543212891,0.45568621158599854,Q4
12,9,hihp,0.6115857362747192,0.921399712562561,Q3
12,10,hihp,0.6990370750427246,0.5451213121414185,Q4
12,11,hihp,0.6342616081237793,0.889457643032074,Q4
