layer,head,cell,rsa_max,perturbation_L2,importance_quartile
7,3,D,0.4704349935054779,0.00478844391182065,Q2
7,4,D,0.39862626791000366,0.006100971717387438,Q2
7,5,D,0.212266743183136,0.0006216121255420148,Q1
7,6,D,0.48498672246932983,0.00732151884585619,Q2
7,7,D,0.4531033933162689,0.003892528126016259,Q2
7,8,D,0.38184940814971924,0.0018861920107156038,Q2
7,9,D,0.44852179288864136,0.010871652513742447,Q2
7,10,D,0.4563984274864197,0.002992769703269005,Q2
7,11,D,0.47745251655578613,0.005492102354764938,Q2
7,12,D,0.4351840317249298,0.007759359199553728,Q2
7,13,D,0.17870934307575226,0.004998184274882078,Q1
7,14,D,0.43143320083618164,0.01185551192611456,Q2
7,15,D,0.4892367124557495,0.010210038162767887,Q2
7,16,hilp,0.5043787360191345,0.006563898175954819,Q3
7,17,D,0.47714775800704956,0.004779691807925701,Q2
7,18,D,0.26550963521003723,0.003833337686955929,Q1
7,19,D,0.4076583981513977,0.007183846086263657,Q2
7,20,D,0.4595807194709778,0.007908128201961517,Q2
7,21,D,0.4415206015110016,0.0028864031191915274,Q2
7,22,D,0.05972670391201973,0.00030253114528022707,Q1
7,23,D,0.4931700825691223,0.012257746420800686,Q2
7,24,D,0.24093972146511078,0.0006403429433703423,Q1
7,25,D,0.36351126432418823,0.0014961628476157784,Q2
7,26,D,0.20755654573440552,0.001016107271425426,Q1
7,27,D,0.3805714249610901,0.0009807480964809656,Q2
7,28,D,0.1454458236694336,0.0005973844090476632,Q1
7,29,D,0.12093478441238403,0.0001943091774592176,Q1
7,30,D,0.26228243112564087,0.0007342751487158239,Q1
7,31,D,0.2778676450252533,0.0009626257815398276,Q1
7,32,D,0.24590574204921722,0.0004690975765697658,Q1
7,33,D,0.3048442602157593,0.003209870308637619,Q1
7,34,D,0.4194571375846863,0.004312530159950256,Q2
7,35,D,0.26669836044311523,0.0006181918433867395,Q1
7,36,D,0.2269311100244522,0.0016924756346270442,Q1
7,37,D,0.1516447216272354,0.000938313256483525,Q1
7,38,D,0.40950828790664673,0.0007281904690898955,Q2
7,39,D,0.41993647813796997,0.012891005724668503,Q2
