model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
llama-3.1-8b-instruct,56,diag_rank_asc,0.03,31,31,0.034375,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,diag_rank_asc,0.05,52,52,0.03723958333333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,diag_rank_asc,0.07,72,72,0.039322916666666666,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,diag_rank_asc,0.1,103,103,0.040755208333333334,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,diag_rank_asc,0.12,123,123,0.04010416666666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,diag_rank_asc,0.15,154,154,0.050520833333333334,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,diag_rank_asc,0.175781,180,180,0.08098958333333334,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,diag_rank_asc,0.2,205,205,0.285546875,0.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,diag_rank_asc,0.3,308,308,2.5863932291666667,1.875,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,diag_rank_asc,0.5,512,512,4.528515625,3.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.01,11,11,0.391015625,0.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.03,31,31,0.6581380208333333,0.375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.05,52,52,1.7149088541666666,1.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.07,72,72,2.0981770833333333,1.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.1,103,103,2.396614583333333,1.75,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.12,123,123,2.07353515625,1.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.15,154,154,2.074934895833333,1.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.175781,180,180,2.2669921875,1.625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.2,205,205,2.9205078125,2.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.3,308,308,4.182649739583334,3.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,56,std_imp_asc,0.5,512,512,4.528515625,3.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,57,hihp_imp_desc,0.01,11,11,0.3756510416666667,0.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.03,31,31,0.7477213541666666,0.75,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.05,52,52,1.9830729166666667,1.875,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.07,72,72,2.6917317708333335,2.75,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.1,103,103,2.6430989583333333,2.75,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.12,123,123,3.554296875,3.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.15,154,154,2.515364583333333,2.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.173828,178,178,2.638541666666667,2.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.2,205,205,3.4784505208333334,3.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.3,308,308,5.089615885416666,4.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_desc,0.5,512,334,5.2048828125,4.4375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.01,11,11,0.047135416666666666,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.03,31,31,0.16497395833333334,0.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.05,52,52,0.5725260416666667,0.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.07,72,72,0.5588541666666667,0.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.1,103,103,0.4986328125,0.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.12,123,123,0.8852864583333333,0.875,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.15,154,154,1.99296875,1.75,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.173828,178,178,2.5815104166666667,2.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.2,205,205,0.7592447916666667,0.75,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.3,308,308,4.413736979166667,3.75,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hihp_imp_asc,0.5,512,334,5.2048828125,4.4375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.01,11,11,0.03619791666666667,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.03,31,31,0.04140625,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.05,52,52,0.04700520833333333,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.07,72,72,0.049479166666666664,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.1,103,103,0.048177083333333336,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.12,123,123,0.048567708333333334,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.15,154,154,0.05260416666666667,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.173828,178,178,0.051953125,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.2,205,178,0.051953125,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.3,308,178,0.051953125,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_desc,0.5,512,178,0.051953125,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.01,11,11,0.03463541666666667,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.03,31,31,0.038802083333333334,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.05,52,52,0.052473958333333334,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.07,72,72,0.05221354166666667,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.1,103,103,0.058333333333333334,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.12,123,123,0.061197916666666664,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.15,154,154,0.055338541666666664,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.173828,178,178,0.051953125,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.2,205,178,0.051953125,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.3,308,178,0.051953125,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,hilp_imp_asc,0.5,512,178,0.051953125,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.01,11,11,0.3990885416666667,0.25,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.03,31,31,1.8198567708333333,1.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.05,52,52,2.105078125,1.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.07,72,72,2.171126302083333,1.625,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.1,103,103,2.9360677083333333,2.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.12,123,123,4.055924479166666,3.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.15,154,154,4.46455078125,3.4375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.173828,178,178,4.593782552083334,3.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.2,205,178,4.593782552083334,3.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.3,308,178,4.593782552083334,3.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,C_imp_asc,0.5,512,178,4.593782552083334,3.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.01,11,11,0.033984375,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.03,31,31,0.035416666666666666,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.05,52,52,0.045703125,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.07,72,72,0.04700520833333333,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.1,103,103,0.046484375,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.12,123,123,0.05026041666666667,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.15,154,154,0.05260416666666667,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.173828,178,178,0.05846354166666667,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.2,205,205,0.056380208333333334,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.3,308,308,0.08502604166666666,0.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,D_imp_asc,0.5,512,334,0.11731770833333334,0.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.01,11,11,0.03528645833333333,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.03,31,31,0.035807291666666664,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.05,52,52,0.03606770833333333,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.07,72,72,0.034765625,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.1,103,103,0.04114583333333333,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.12,123,123,0.04153645833333333,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.15,154,154,0.055989583333333336,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.173828,178,178,0.08307291666666666,0.0,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.2,205,205,0.20833333333333334,0.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.3,308,308,2.386002604166667,1.625,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,diag_rank_asc,0.5,512,512,4.59267578125,3.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.01,11,11,0.35130208333333335,0.25,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.03,31,31,0.8395833333333333,0.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.05,52,52,1.8787760416666666,1.375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.07,72,72,2.129166666666667,1.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.1,103,103,1.7176432291666666,1.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.12,123,123,2.151236979166667,1.625,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.15,154,154,2.3950520833333333,1.6875,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.173828,178,178,2.6349283854166665,1.875,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.2,205,205,3.006966145833333,2.125,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.3,308,308,4.53310546875,3.4375,960,20,80,334,178,178,334
llama-3.1-8b-instruct,57,std_imp_asc,0.5,512,512,4.59267578125,3.5,960,20,80,334,178,178,334
llama-3.1-8b-instruct,58,hihp_imp_desc,0.01,11,11,0.37721354166666665,0.375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.03,31,31,1.2208333333333334,1.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.05,52,52,1.9944010416666667,1.875,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.07,72,72,2.1455729166666666,2.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.1,103,103,2.6165364583333335,2.75,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.12,123,123,3.1107421875,3.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.15,154,154,2.726432291666667,2.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.175781,180,180,3.0298828125,2.75,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.2,205,205,4.113118489583333,3.625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.3,308,308,5.13623046875,4.4375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_desc,0.5,512,332,5.2185546875,4.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.01,11,11,0.06393229166666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.03,31,31,0.152734375,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.05,52,52,0.34401041666666665,0.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.07,72,72,0.3338541666666667,0.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.1,103,103,0.5285807291666667,0.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.12,123,123,0.6231119791666667,0.625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.15,154,154,1.8375651041666667,1.75,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.175781,180,180,2.413216145833333,2.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.2,205,205,2.1619140625,2.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.3,308,308,4.608951822916667,4.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hihp_imp_asc,0.5,512,332,5.2185546875,4.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.01,11,11,0.037890625,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.03,31,31,0.06236979166666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.05,52,52,0.04830729166666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.07,72,72,0.05130208333333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.1,103,103,0.052083333333333336,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.12,123,123,0.06158854166666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.15,154,154,0.076171875,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.175781,180,180,0.08151041666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.2,205,180,0.08151041666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.3,308,180,0.08151041666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_desc,0.5,512,180,0.08151041666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.01,11,11,0.036848958333333334,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.03,31,31,0.04192708333333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.05,52,52,0.04778645833333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.07,72,72,0.054296875,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.1,103,103,0.05651041666666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.12,123,123,0.06471354166666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.15,154,154,0.07955729166666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.175781,180,180,0.08151041666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.2,205,180,0.08151041666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.3,308,180,0.08151041666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,hilp_imp_asc,0.5,512,180,0.08151041666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.01,11,11,0.40768229166666664,0.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.03,31,31,1.1449869791666667,0.75,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.05,52,52,1.61953125,1.0625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.07,72,72,2.4531901041666666,1.875,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.1,103,103,2.9539388020833335,2.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.12,123,123,3.8887369791666666,2.875,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.15,154,154,4.366634114583333,3.375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.175781,180,180,4.48037109375,3.4375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.2,205,180,4.48037109375,3.4375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.3,308,180,4.48037109375,3.4375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,C_imp_asc,0.5,512,180,4.48037109375,3.4375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.01,11,11,0.035546875,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.03,31,31,0.040234375,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.05,52,52,0.04388020833333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.07,72,72,0.04440104166666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.1,103,103,0.04700520833333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.12,123,123,0.05859375,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.15,154,154,0.05755208333333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.175781,180,180,0.06015625,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.2,205,205,0.059375,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.3,308,308,0.09010416666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,D_imp_asc,0.5,512,332,0.11171875,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.01,11,11,0.03619791666666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.03,31,31,0.034895833333333334,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.05,52,52,0.03763020833333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.07,72,72,0.03854166666666667,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.1,103,103,0.03958333333333333,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.12,123,123,0.043619791666666664,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.15,154,154,0.060807291666666666,0.0,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.175781,180,180,0.13229166666666667,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.2,205,205,0.28294270833333335,0.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.3,308,308,2.4993489583333335,1.75,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,diag_rank_asc,0.5,512,512,4.490462239583334,3.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.01,11,11,0.3844401041666667,0.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.03,31,31,0.9091796875,0.625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.05,52,52,2.030013020833333,1.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.07,72,72,2.0098307291666666,1.375,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.1,103,103,1.621875,1.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.12,123,123,2.397265625,1.875,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.15,154,154,1.9104817708333333,1.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.175781,180,180,2.29580078125,1.625,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.2,205,205,2.976692708333333,2.125,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.3,308,308,4.302766927083334,3.25,960,20,80,332,180,180,332
llama-3.1-8b-instruct,58,std_imp_asc,0.5,512,512,4.490462239583334,3.5,960,20,80,332,180,180,332
llama-3.1-8b-instruct,59,hihp_imp_desc,0.01,11,11,0.30247395833333335,0.25,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.03,31,31,0.734375,0.625,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.05,52,52,1.9903645833333334,1.875,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.07,72,72,2.1738932291666666,2.125,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.1,103,103,2.5973307291666665,2.75,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.12,123,123,3.3142578125,3.125,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.15,154,154,2.5063151041666667,2.4375,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.167969,173,173,2.5641276041666665,2.375,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.2,205,205,4.27470703125,3.75,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.3,308,308,5.056705729166667,4.3125,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_desc,0.5,512,340,5.18798828125,4.4375,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.01,11,11,0.05950520833333333,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.03,31,31,0.10846354166666666,0.125,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.05,52,52,0.28424479166666666,0.25,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.07,72,72,0.3098958333333333,0.25,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.1,103,103,0.5353515625,0.5,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.12,123,123,0.5386067708333333,0.5,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.15,154,154,1.7036458333333333,1.59375,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.167969,173,173,2.50625,2.25,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.2,205,205,2.1018880208333335,2.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.3,308,308,4.315494791666667,3.625,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hihp_imp_asc,0.5,512,340,5.18798828125,4.4375,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.01,11,11,0.042708333333333334,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.03,31,31,0.04348958333333333,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.05,52,52,0.04921875,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.07,72,72,0.04895833333333333,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.1,103,103,0.05455729166666667,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.12,123,123,0.04895833333333333,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.15,154,154,0.05364583333333333,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.167969,173,172,0.06002604166666667,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.2,205,172,0.06002604166666667,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.3,308,172,0.06002604166666667,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_desc,0.5,512,172,0.06002604166666667,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_asc,0.01,11,11,0.0375,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_asc,0.03,31,31,0.04140625,0.0,960,20,80,340,172,172,340
llama-3.1-8b-instruct,59,hilp_imp_asc,0.05,52,52,0.050130208333333336,0.0,960,20,80,340,172,172,340
