group,ratio,k,k_actual,trial_id,delta_target_signed,delta_target_abs
C_pert_asc,0.05,90240,90240,35,-0.015625,0.015625
C_pert_asc,0.05,90240,90240,36,0.125,0.125
C_pert_asc,0.05,90240,90240,37,0.019531,0.019531
C_pert_asc,0.05,90240,90240,38,-0.037109,0.037109
C_pert_asc,0.05,90240,90240,39,-0.015625,0.015625
C_pert_asc,0.05,90240,90240,40,0.03125,0.03125
C_pert_asc,0.05,90240,90240,41,-0.070312,0.070312
C_pert_asc,0.05,90240,90240,42,0.039062,0.039062
C_pert_asc,0.05,90240,90240,43,-0.005371,0.005371
C_pert_asc,0.05,90240,90240,44,-0.054688,0.054688
C_pert_asc,0.05,90240,90240,45,0.001953,0.001953
C_pert_asc,0.05,90240,90240,46,-0.28125,0.28125
C_pert_asc,0.05,90240,90240,47,0.0,0.0
C_pert_asc,0.05,90240,90240,48,0.085938,0.085938
C_pert_asc,0.05,90240,90240,49,0.640625,0.640625
C_pert_desc,0.05,90240,90240,0,0.203125,0.203125
C_pert_desc,0.05,90240,90240,1,7.59375,7.59375
C_pert_desc,0.05,90240,90240,2,0.056641,0.056641
C_pert_desc,0.05,90240,90240,3,0.251953,0.251953
C_pert_desc,0.05,90240,90240,4,0.264648,0.264648
C_pert_desc,0.05,90240,90240,5,0.106445,0.106445
C_pert_desc,0.05,90240,90240,6,5.125,5.125
C_pert_desc,0.05,90240,90240,7,0.255859,0.255859
C_pert_desc,0.05,90240,90240,8,0.359375,0.359375
C_pert_desc,0.05,90240,90240,9,0.239746,0.239746
C_pert_desc,0.05,90240,90240,10,0.191162,0.191162
C_pert_desc,0.05,90240,90240,11,5.328125,5.328125
C_pert_desc,0.05,90240,90240,12,0.411133,0.411133
C_pert_desc,0.05,90240,90240,13,0.023438,0.023438
C_pert_desc,0.05,90240,90240,14,-0.246094,0.246094
C_pert_desc,0.05,90240,90240,15,0.340332,0.340332
C_pert_desc,0.05,90240,90240,16,4.5,4.5
C_pert_desc,0.05,90240,90240,17,0.569336,0.569336
C_pert_desc,0.05,90240,90240,18,0.333008,0.333008
C_pert_desc,0.05,90240,90240,19,0.080078,0.080078
C_pert_desc,0.05,90240,90240,20,0.214844,0.214844
C_pert_desc,0.05,90240,90240,21,7.742188,7.742188
C_pert_desc,0.05,90240,90240,22,0.582031,0.582031
C_pert_desc,0.05,90240,90240,23,0.109375,0.109375
C_pert_desc,0.05,90240,90240,24,0.739258,0.739258
C_pert_desc,0.05,90240,90240,25,0.1875,0.1875
C_pert_desc,0.05,90240,90240,26,6.039062,6.039062
C_pert_desc,0.05,90240,90240,27,0.293945,0.293945
C_pert_desc,0.05,90240,90240,28,0.15625,0.15625
C_pert_desc,0.05,90240,90240,29,0.28125,0.28125
C_pert_desc,0.05,90240,90240,30,0.362305,0.362305
C_pert_desc,0.05,90240,90240,31,5.585938,5.585938
C_pert_desc,0.05,90240,90240,32,-0.039062,0.039062
C_pert_desc,0.05,90240,90240,33,-0.10498,0.10498
C_pert_desc,0.05,90240,90240,34,0.519287,0.519287
C_pert_desc,0.05,90240,90240,35,0.367188,0.367188
C_pert_desc,0.05,90240,90240,36,6.304688,6.304688
C_pert_desc,0.05,90240,90240,37,0.462891,0.462891
C_pert_desc,0.05,90240,90240,38,0.449219,0.449219
C_pert_desc,0.05,90240,90240,39,0.003906,0.003906
C_pert_desc,0.05,90240,90240,40,0.175781,0.175781
C_pert_desc,0.05,90240,90240,41,4.859375,4.859375
C_pert_desc,0.05,90240,90240,42,0.382812,0.382812
C_pert_desc,0.05,90240,90240,43,0.438965,0.438965
C_pert_desc,0.05,90240,90240,44,0.05957,0.05957
C_pert_desc,0.05,90240,90240,45,0.074219,0.074219
C_pert_desc,0.05,90240,90240,46,3.648438,3.648438
C_pert_desc,0.05,90240,90240,47,0.458984,0.458984
C_pert_desc,0.05,90240,90240,48,4.117188,4.117188
C_pert_desc,0.05,90240,90240,49,6.75,6.75
D_imp_asc,0.05,90240,90240,0,0.011719,0.011719
D_imp_asc,0.05,90240,90240,1,0.09375,0.09375
D_imp_asc,0.05,90240,90240,2,0.03125,0.03125
D_imp_asc,0.05,90240,90240,3,-0.076172,0.076172
D_imp_asc,0.05,90240,90240,4,-0.025391,0.025391
D_imp_asc,0.05,90240,90240,5,-0.003906,0.003906
D_imp_asc,0.05,90240,90240,6,0.070312,0.070312
D_imp_asc,0.05,90240,90240,7,-0.010742,0.010742
D_imp_asc,0.05,90240,90240,8,0.0,0.0
D_imp_asc,0.05,90240,90240,9,-0.030273,0.030273
D_imp_asc,0.05,90240,90240,10,0.003174,0.003174
D_imp_asc,0.05,90240,90240,11,-0.085938,0.085938
D_imp_asc,0.05,90240,90240,12,-0.003906,0.003906
D_imp_asc,0.05,90240,90240,13,-0.003906,0.003906
D_imp_asc,0.05,90240,90240,14,0.005859,0.005859
D_imp_asc,0.05,90240,90240,15,0.025879,0.025879
D_imp_asc,0.05,90240,90240,16,-0.015625,0.015625
D_imp_asc,0.05,90240,90240,17,0.014648,0.014648
D_imp_asc,0.05,90240,90240,18,0.083984,0.083984
D_imp_asc,0.05,90240,90240,19,-0.011719,0.011719
D_imp_asc,0.05,90240,90240,20,0.003906,0.003906
D_imp_asc,0.05,90240,90240,21,-0.101562,0.101562
D_imp_asc,0.05,90240,90240,22,0.023438,0.023438
D_imp_asc,0.05,90240,90240,23,-0.03125,0.03125
D_imp_asc,0.05,90240,90240,24,0.008789,0.008789
D_imp_asc,0.05,90240,90240,25,-0.027344,0.027344
D_imp_asc,0.05,90240,90240,26,-0.046875,0.046875
D_imp_asc,0.05,90240,90240,27,-0.006836,0.006836
D_imp_asc,0.05,90240,90240,28,0.015625,0.015625
D_imp_asc,0.05,90240,90240,29,-0.006836,0.006836
D_imp_asc,0.05,90240,90240,30,0.00293,0.00293
D_imp_asc,0.05,90240,90240,31,-0.09375,0.09375
D_imp_asc,0.05,90240,90240,32,0.027344,0.027344
D_imp_asc,0.05,90240,90240,33,-0.049316,0.049316
D_imp_asc,0.05,90240,90240,34,-0.010986,0.010986
D_imp_asc,0.05,90240,90240,35,-0.005859,0.005859
D_imp_asc,0.05,90240,90240,36,0.015625,0.015625
D_imp_asc,0.05,90240,90240,37,0.029297,0.029297
D_imp_asc,0.05,90240,90240,38,0.023438,0.023438
D_imp_asc,0.05,90240,90240,39,0.019531,0.019531
D_imp_asc,0.05,90240,90240,40,-0.027344,0.027344
D_imp_asc,0.05,90240,90240,41,0.023438,0.023438
D_imp_asc,0.05,90240,90240,42,-0.026367,0.026367
D_imp_asc,0.05,90240,90240,43,0.016113,0.016113
D_imp_asc,0.05,90240,90240,44,-0.007812,0.007812
D_imp_asc,0.05,90240,90240,45,0.001953,0.001953
D_imp_asc,0.05,90240,90240,46,0.085938,0.085938
D_imp_asc,0.05,90240,90240,47,-0.013672,0.013672
D_imp_asc,0.05,90240,90240,48,-0.453125,0.453125
D_imp_asc,0.05,90240,90240,49,0.257812,0.257812
D_pert_asc,0.05,90240,90240,0,0.007812,0.007812
D_pert_asc,0.05,90240,90240,1,-0.015625,0.015625
D_pert_asc,0.05,90240,90240,2,0.0,0.0
D_pert_asc,0.05,90240,90240,3,-0.011719,0.011719
D_pert_asc,0.05,90240,90240,4,0.010742,0.010742
D_pert_asc,0.05,90240,90240,5,-0.003906,0.003906
D_pert_asc,0.05,90240,90240,6,0.015625,0.015625
D_pert_asc,0.05,90240,90240,7,-0.003906,0.003906
D_pert_asc,0.05,90240,90240,8,0.0,0.0
D_pert_asc,0.05,90240,90240,9,-0.001953,0.001953
D_pert_asc,0.05,90240,90240,10,-0.006348,0.006348
D_pert_asc,0.05,90240,90240,11,0.0,0.0
D_pert_asc,0.05,90240,90240,12,0.001953,0.001953
D_pert_asc,0.05,90240,90240,13,-0.003906,0.003906
D_pert_asc,0.05,90240,90240,14,0.015625,0.015625
D_pert_asc,0.05,90240,90240,15,-0.001465,0.001465
D_pert_asc,0.05,90240,90240,16,0.0,0.0
D_pert_asc,0.05,90240,90240,17,0.006836,0.006836
D_pert_asc,0.05,90240,90240,18,0.004883,0.004883
D_pert_asc,0.05,90240,90240,19,0.003906,0.003906
D_pert_asc,0.05,90240,90240,20,0.001953,0.001953
D_pert_asc,0.05,90240,90240,21,-0.023438,0.023438
D_pert_asc,0.05,90240,90240,22,-0.003906,0.003906
D_pert_asc,0.05,90240,90240,23,-0.007812,0.007812
D_pert_asc,0.05,90240,90240,24,0.00293,0.00293
D_pert_asc,0.05,90240,90240,25,-0.007812,0.007812
D_pert_asc,0.05,90240,90240,26,0.007812,0.007812
D_pert_asc,0.05,90240,90240,27,0.001465,0.001465
D_pert_asc,0.05,90240,90240,28,0.0,0.0
D_pert_asc,0.05,90240,90240,29,0.00293,0.00293
D_pert_asc,0.05,90240,90240,30,0.0,0.0
D_pert_asc,0.05,90240,90240,31,-0.007812,0.007812
D_pert_asc,0.05,90240,90240,32,0.0,0.0
D_pert_asc,0.05,90240,90240,33,-0.008301,0.008301
D_pert_asc,0.05,90240,90240,34,0.002197,0.002197
D_pert_asc,0.05,90240,90240,35,0.0,0.0
D_pert_asc,0.05,90240,90240,36,0.023438,0.023438
D_pert_asc,0.05,90240,90240,37,0.001953,0.001953
D_pert_asc,0.05,90240,90240,38,-0.016602,0.016602
D_pert_asc,0.05,90240,90240,39,0.009766,0.009766
D_pert_asc,0.05,90240,90240,40,-0.003906,0.003906
D_pert_asc,0.05,90240,90240,41,-0.023438,0.023438
D_pert_asc,0.05,90240,90240,42,-0.010742,0.010742
D_pert_asc,0.05,90240,90240,43,-0.008789,0.008789
D_pert_asc,0.05,90240,90240,44,-0.013672,0.013672
D_pert_asc,0.05,90240,90240,45,-0.001953,0.001953
D_pert_asc,0.05,90240,90240,46,-0.007812,0.007812
D_pert_asc,0.05,90240,90240,47,0.005859,0.005859
D_pert_asc,0.05,90240,90240,48,-0.101562,0.101562
D_pert_asc,0.05,90240,90240,49,0.015625,0.015625
D_pert_desc,0.05,90240,90240,0,0.009766,0.009766
D_pert_desc,0.05,90240,90240,1,0.0625,0.0625
D_pert_desc,0.05,90240,90240,2,0.021484,0.021484
D_pert_desc,0.05,90240,90240,3,-0.019531,0.019531
D_pert_desc,0.05,90240,90240,4,-0.011719,0.011719
D_pert_desc,0.05,90240,90240,5,-0.003906,0.003906
D_pert_desc,0.05,90240,90240,6,0.109375,0.109375
D_pert_desc,0.05,90240,90240,7,-0.009766,0.009766
D_pert_desc,0.05,90240,90240,8,-0.03125,0.03125
D_pert_desc,0.05,90240,90240,9,-0.03125,0.03125
D_pert_desc,0.05,90240,90240,10,-0.015381,0.015381
D_pert_desc,0.05,90240,90240,11,-0.148438,0.148438
D_pert_desc,0.05,90240,90240,12,0.0,0.0
D_pert_desc,0.05,90240,90240,13,0.021484,0.021484
D_pert_desc,0.05,90240,90240,14,0.00293,0.00293
D_pert_desc,0.05,90240,90240,15,0.013184,0.013184
D_pert_desc,0.05,90240,90240,16,0.078125,0.078125
D_pert_desc,0.05,90240,90240,17,0.015625,0.015625
D_pert_desc,0.05,90240,90240,18,0.0625,0.0625
D_pert_desc,0.05,90240,90240,19,-0.001953,0.001953
D_pert_desc,0.05,90240,90240,20,-0.005859,0.005859
D_pert_desc,0.05,90240,90240,21,-0.0625,0.0625
D_pert_desc,0.05,90240,90240,22,-0.003906,0.003906
D_pert_desc,0.05,90240,90240,23,-0.007812,0.007812
D_pert_desc,0.05,90240,90240,24,0.0,0.0
D_pert_desc,0.05,90240,90240,25,-0.03125,0.03125
D_pert_desc,0.05,90240,90240,26,0.023438,0.023438
D_pert_desc,0.05,90240,90240,27,-0.007324,0.007324
D_pert_desc,0.05,90240,90240,28,0.015625,0.015625
D_pert_desc,0.05,90240,90240,29,-0.000977,0.000977
D_pert_desc,0.05,90240,90240,30,0.005859,0.005859
D_pert_desc,0.05,90240,90240,31,0.0,0.0
D_pert_desc,0.05,90240,90240,32,0.007812,0.007812
D_pert_desc,0.05,90240,90240,33,-0.014648,0.014648
D_pert_desc,0.05,90240,90240,34,-0.004883,0.004883
D_pert_desc,0.05,90240,90240,35,0.011719,0.011719
D_pert_desc,0.05,90240,90240,36,0.023438,0.023438
D_pert_desc,0.05,90240,90240,37,0.023438,0.023438
D_pert_desc,0.05,90240,90240,38,-0.03418,0.03418
D_pert_desc,0.05,90240,90240,39,0.015625,0.015625
D_pert_desc,0.05,90240,90240,40,-0.007812,0.007812
D_pert_desc,0.05,90240,90240,41,0.054688,0.054688
D_pert_desc,0.05,90240,90240,42,0.007812,0.007812
D_pert_desc,0.05,90240,90240,43,-0.018555,0.018555
D_pert_desc,0.05,90240,90240,44,-0.013672,0.013672
D_pert_desc,0.05,90240,90240,45,0.0,0.0
D_pert_desc,0.05,90240,90240,46,0.101562,0.101562
D_pert_desc,0.05,90240,90240,47,-0.011719,0.011719
D_pert_desc,0.05,90240,90240,48,0.015625,0.015625
D_pert_desc,0.05,90240,90240,49,0.484375,0.484375
std_imp_asc,0.05,90240,90240,0,-0.033203,0.033203
std_imp_asc,0.05,90240,90240,1,0.4375,0.4375
std_imp_asc,0.05,90240,90240,2,-0.078125,0.078125
std_imp_asc,0.05,90240,90240,3,-0.25,0.25
std_imp_asc,0.05,90240,90240,4,-0.004883,0.004883
std_imp_asc,0.05,90240,90240,5,-0.03125,0.03125
std_imp_asc,0.05,90240,90240,6,-0.265625,0.265625
std_imp_asc,0.05,90240,90240,7,0.048828,0.048828
std_imp_asc,0.05,90240,90240,8,-0.101562,0.101562
std_imp_asc,0.05,90240,90240,9,-0.111328,0.111328
std_imp_asc,0.05,90240,90240,10,0.06958,0.06958
std_imp_asc,0.05,90240,90240,11,-0.226562,0.226562
std_imp_asc,0.05,90240,90240,12,-0.041016,0.041016
std_imp_asc,0.05,90240,90240,13,-0.021484,0.021484
std_imp_asc,0.05,90240,90240,14,-0.112305,0.112305
std_imp_asc,0.05,90240,90240,15,0.006348,0.006348
std_imp_asc,0.05,90240,90240,16,0.632812,0.632812
std_imp_asc,0.05,90240,90240,17,-0.057617,0.057617
std_imp_asc,0.05,90240,90240,18,-0.020508,0.020508
std_imp_asc,0.05,90240,90240,19,-0.048828,0.048828
std_imp_asc,0.05,90240,90240,20,0.052734,0.052734
std_imp_asc,0.05,90240,90240,21,-0.328125,0.328125
std_imp_asc,0.05,90240,90240,22,0.058594,0.058594
std_imp_asc,0.05,90240,90240,23,-0.140625,0.140625
std_imp_asc,0.05,90240,90240,24,-0.000977,0.000977
std_imp_asc,0.05,90240,90240,25,0.0,0.0
std_imp_asc,0.05,90240,90240,26,0.015625,0.015625
std_imp_asc,0.05,90240,90240,27,0.043457,0.043457
std_imp_asc,0.05,90240,90240,28,0.027344,0.027344
std_imp_asc,0.05,90240,90240,29,-0.078613,0.078613
std_imp_asc,0.05,90240,90240,30,0.013672,0.013672
std_imp_asc,0.05,90240,90240,31,0.234375,0.234375
std_imp_asc,0.05,90240,90240,32,0.03125,0.03125
std_imp_asc,0.05,90240,90240,33,-0.193359,0.193359
std_imp_asc,0.05,90240,90240,34,-0.043701,0.043701
std_imp_asc,0.05,90240,90240,35,-0.011719,0.011719
std_imp_asc,0.05,90240,90240,36,-0.09375,0.09375
std_imp_asc,0.05,90240,90240,37,0.058594,0.058594
std_imp_asc,0.05,90240,90240,38,-0.116211,0.116211
std_imp_asc,0.05,90240,90240,39,-0.066406,0.066406
std_imp_asc,0.05,90240,90240,40,-0.035156,0.035156
std_imp_asc,0.05,90240,90240,41,0.03125,0.03125
std_imp_asc,0.05,90240,90240,42,-0.015625,0.015625
std_imp_asc,0.05,90240,90240,43,-0.033203,0.033203
std_imp_asc,0.05,90240,90240,44,-0.173828,0.173828
std_imp_asc,0.05,90240,90240,45,-0.072266,0.072266
std_imp_asc,0.05,90240,90240,46,-0.257812,0.257812
std_imp_asc,0.05,90240,90240,47,0.003906,0.003906
std_imp_asc,0.05,90240,90240,48,0.023438,0.023438
std_imp_asc,0.05,90240,90240,49,-1.34375,1.34375
diag_zscore_asc,0.05,90240,90240,0,0.001953,0.001953
diag_zscore_asc,0.05,90240,90240,1,-0.015625,0.015625
diag_zscore_asc,0.05,90240,90240,2,-0.003906,0.003906
diag_zscore_asc,0.05,90240,90240,3,-0.023438,0.023438
diag_zscore_asc,0.05,90240,90240,4,0.010742,0.010742
diag_zscore_asc,0.05,90240,90240,5,0.001953,0.001953
diag_zscore_asc,0.05,90240,90240,6,-0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,7,-0.005859,0.005859
diag_zscore_asc,0.05,90240,90240,8,0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,9,-0.003906,0.003906
diag_zscore_asc,0.05,90240,90240,10,-0.003174,0.003174
diag_zscore_asc,0.05,90240,90240,11,-0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,12,0.0,0.0
diag_zscore_asc,0.05,90240,90240,13,-0.005859,0.005859
diag_zscore_asc,0.05,90240,90240,14,0.015625,0.015625
diag_zscore_asc,0.05,90240,90240,15,-0.001465,0.001465
diag_zscore_asc,0.05,90240,90240,16,0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,17,0.003906,0.003906
diag_zscore_asc,0.05,90240,90240,18,0.000977,0.000977
diag_zscore_asc,0.05,90240,90240,19,0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,20,0.005859,0.005859
diag_zscore_asc,0.05,90240,90240,21,-0.015625,0.015625
diag_zscore_asc,0.05,90240,90240,22,-0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,23,-0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,24,0.00293,0.00293
diag_zscore_asc,0.05,90240,90240,25,-0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,26,0.015625,0.015625
diag_zscore_asc,0.05,90240,90240,27,0.006836,0.006836
diag_zscore_asc,0.05,90240,90240,28,0.003906,0.003906
diag_zscore_asc,0.05,90240,90240,29,0.009766,0.009766
diag_zscore_asc,0.05,90240,90240,30,-0.000977,0.000977
diag_zscore_asc,0.05,90240,90240,31,-0.015625,0.015625
diag_zscore_asc,0.05,90240,90240,32,-0.011719,0.011719
diag_zscore_asc,0.05,90240,90240,33,0.003906,0.003906
diag_zscore_asc,0.05,90240,90240,34,0.000732,0.000732
diag_zscore_asc,0.05,90240,90240,35,0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,36,0.015625,0.015625
diag_zscore_asc,0.05,90240,90240,37,0.0,0.0
diag_zscore_asc,0.05,90240,90240,38,-0.014648,0.014648
diag_zscore_asc,0.05,90240,90240,39,0.003906,0.003906
diag_zscore_asc,0.05,90240,90240,40,-0.003906,0.003906
diag_zscore_asc,0.05,90240,90240,41,-0.015625,0.015625
diag_zscore_asc,0.05,90240,90240,42,-0.005859,0.005859
diag_zscore_asc,0.05,90240,90240,43,-0.005371,0.005371
diag_zscore_asc,0.05,90240,90240,44,-0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,45,-0.001953,0.001953
diag_zscore_asc,0.05,90240,90240,46,-0.007812,0.007812
diag_zscore_asc,0.05,90240,90240,47,0.005859,0.005859
diag_zscore_asc,0.05,90240,90240,48,-0.117188,0.117188
diag_zscore_asc,0.05,90240,90240,49,-0.03125,0.03125
diag_rank_asc,0.05,90240,90240,0,-0.005859,0.005859
diag_rank_asc,0.05,90240,90240,1,0.015625,0.015625
diag_rank_asc,0.05,90240,90240,2,0.019531,0.019531
diag_rank_asc,0.05,90240,90240,3,-0.009766,0.009766
diag_rank_asc,0.05,90240,90240,4,0.003906,0.003906
diag_rank_asc,0.05,90240,90240,5,-0.001953,0.001953
diag_rank_asc,0.05,90240,90240,6,0.0,0.0
diag_rank_asc,0.05,90240,90240,7,-0.001953,0.001953
diag_rank_asc,0.05,90240,90240,8,0.003906,0.003906
diag_rank_asc,0.05,90240,90240,9,-0.006836,0.006836
diag_rank_asc,0.05,90240,90240,10,0.001221,0.001221
diag_rank_asc,0.05,90240,90240,11,-0.015625,0.015625
diag_rank_asc,0.05,90240,90240,12,-0.001953,0.001953
diag_rank_asc,0.05,90240,90240,13,-0.009766,0.009766
diag_rank_asc,0.05,90240,90240,14,0.006836,0.006836
diag_rank_asc,0.05,90240,90240,15,0.005371,0.005371
diag_rank_asc,0.05,90240,90240,16,0.007812,0.007812
diag_rank_asc,0.05,90240,90240,17,-0.000977,0.000977
diag_rank_asc,0.05,90240,90240,18,0.022461,0.022461
diag_rank_asc,0.05,90240,90240,19,0.011719,0.011719
diag_rank_asc,0.05,90240,90240,20,0.011719,0.011719
diag_rank_asc,0.05,90240,90240,21,-0.007812,0.007812
diag_rank_asc,0.05,90240,90240,22,-0.007812,0.007812
diag_rank_asc,0.05,90240,90240,23,0.0,0.0
diag_rank_asc,0.05,90240,90240,24,0.006836,0.006836
diag_rank_asc,0.05,90240,90240,25,-0.007812,0.007812
diag_rank_asc,0.05,90240,90240,26,-0.03125,0.03125
diag_rank_asc,0.05,90240,90240,27,0.01123,0.01123
diag_rank_asc,0.05,90240,90240,28,0.005859,0.005859
diag_rank_asc,0.05,90240,90240,29,0.001953,0.001953
diag_rank_asc,0.05,90240,90240,30,-0.006836,0.006836
diag_rank_asc,0.05,90240,90240,31,-0.046875,0.046875
diag_rank_asc,0.05,90240,90240,32,-0.003906,0.003906
diag_rank_asc,0.05,90240,90240,33,-0.02002,0.02002
diag_rank_asc,0.05,90240,90240,34,0.000488,0.000488
diag_rank_asc,0.05,90240,90240,35,0.0,0.0
diag_rank_asc,0.05,90240,90240,36,0.023438,0.023438
diag_rank_asc,0.05,90240,90240,37,-0.007812,0.007812
diag_rank_asc,0.05,90240,90240,38,-0.017578,0.017578
diag_rank_asc,0.05,90240,90240,39,0.0,0.0
diag_rank_asc,0.05,90240,90240,40,-0.005859,0.005859
diag_rank_asc,0.05,90240,90240,41,-0.007812,0.007812
diag_rank_asc,0.05,90240,90240,42,-0.018555,0.018555
diag_rank_asc,0.05,90240,90240,43,0.003418,0.003418
diag_rank_asc,0.05,90240,90240,44,0.009766,0.009766
diag_rank_asc,0.05,90240,90240,45,-0.001953,0.001953
diag_rank_asc,0.05,90240,90240,46,0.015625,0.015625
diag_rank_asc,0.05,90240,90240,47,0.0,0.0
diag_rank_asc,0.05,90240,90240,48,-0.164062,0.164062
diag_rank_asc,0.05,90240,90240,49,-0.023438,0.023438
C_imp_asc,0.07,126337,126337,0,0.011719,0.011719
C_imp_asc,0.07,126337,126337,1,0.21875,0.21875
C_imp_asc,0.07,126337,126337,2,0.050781,0.050781
C_imp_asc,0.07,126337,126337,3,-0.259766,0.259766
C_imp_asc,0.07,126337,126337,4,0.00293,0.00293
C_imp_asc,0.07,126337,126337,5,-0.146484,0.146484
C_imp_asc,0.07,126337,126337,6,-0.554688,0.554688
C_imp_asc,0.07,126337,126337,7,0.144531,0.144531
C_imp_asc,0.07,126337,126337,8,-0.125,0.125
C_imp_asc,0.07,126337,126337,9,-0.033203,0.033203
C_imp_asc,0.07,126337,126337,10,0.150879,0.150879
C_imp_asc,0.07,126337,126337,11,0.304688,0.304688
C_imp_asc,0.07,126337,126337,12,0.0,0.0
C_imp_asc,0.07,126337,126337,13,0.001953,0.001953
C_imp_asc,0.07,126337,126337,14,-0.417969,0.417969
C_imp_asc,0.07,126337,126337,15,-0.06543,0.06543
C_imp_asc,0.07,126337,126337,16,1.164062,1.164062
C_imp_asc,0.07,126337,126337,17,0.071289,0.071289
C_imp_asc,0.07,126337,126337,18,-0.074219,0.074219
C_imp_asc,0.07,126337,126337,19,0.015625,0.015625
C_imp_asc,0.07,126337,126337,20,-0.117188,0.117188
C_imp_asc,0.07,126337,126337,21,0.3125,0.3125
C_imp_asc,0.07,126337,126337,22,0.0625,0.0625
C_imp_asc,0.07,126337,126337,23,0.082031,0.082031
C_imp_asc,0.07,126337,126337,24,0.557617,0.557617
C_imp_asc,0.07,126337,126337,25,-0.183594,0.183594
C_imp_asc,0.07,126337,126337,26,0.78125,0.78125
C_imp_asc,0.07,126337,126337,27,0.014893,0.014893
C_imp_asc,0.07,126337,126337,28,0.083984,0.083984
C_imp_asc,0.07,126337,126337,29,-0.007812,0.007812
C_imp_asc,0.07,126337,126337,30,-0.064453,0.064453
C_imp_asc,0.07,126337,126337,31,1.414062,1.414062
C_imp_asc,0.07,126337,126337,32,-0.101562,0.101562
C_imp_asc,0.07,126337,126337,33,-0.270996,0.270996
C_imp_asc,0.07,126337,126337,34,0.070679,0.070679
C_imp_asc,0.07,126337,126337,35,-0.208984,0.208984
C_imp_asc,0.07,126337,126337,36,-0.078125,0.078125
C_imp_asc,0.07,126337,126337,37,0.087891,0.087891
C_imp_asc,0.07,126337,126337,38,0.220703,0.220703
C_imp_asc,0.07,126337,126337,39,-0.21875,0.21875
C_imp_asc,0.07,126337,126337,40,-0.078125,0.078125
C_imp_asc,0.07,126337,126337,41,0.226562,0.226562
C_imp_asc,0.07,126337,126337,42,0.185547,0.185547
C_imp_asc,0.07,126337,126337,43,0.139893,0.139893
C_imp_asc,0.07,126337,126337,44,-0.410156,0.410156
C_imp_asc,0.07,126337,126337,45,0.095703,0.095703
C_imp_asc,0.07,126337,126337,46,-0.585938,0.585938
C_imp_asc,0.07,126337,126337,47,0.115234,0.115234
C_imp_asc,0.07,126337,126337,48,0.898438,0.898438
C_imp_asc,0.07,126337,126337,49,-0.179688,0.179688
C_pert_asc,0.07,126337,126337,0,-0.027344,0.027344
C_pert_asc,0.07,126337,126337,1,0.390625,0.390625
C_pert_asc,0.07,126337,126337,2,-0.048828,0.048828
C_pert_asc,0.07,126337,126337,3,0.019531,0.019531
C_pert_asc,0.07,126337,126337,4,0.043945,0.043945
C_pert_asc,0.07,126337,126337,5,-0.007812,0.007812
C_pert_asc,0.07,126337,126337,6,0.046875,0.046875
C_pert_asc,0.07,126337,126337,7,0.001953,0.001953
C_pert_asc,0.07,126337,126337,8,0.039062,0.039062
C_pert_asc,0.07,126337,126337,9,-0.024414,0.024414
C_pert_asc,0.07,126337,126337,10,-0.015625,0.015625
C_pert_asc,0.07,126337,126337,11,0.125,0.125
C_pert_asc,0.07,126337,126337,12,0.027344,0.027344
C_pert_asc,0.07,126337,126337,13,0.023438,0.023438
C_pert_asc,0.07,126337,126337,14,0.053711,0.053711
C_pert_asc,0.07,126337,126337,15,0.02002,0.02002
C_pert_asc,0.07,126337,126337,16,0.117188,0.117188
C_pert_asc,0.07,126337,126337,17,-0.02832,0.02832
C_pert_asc,0.07,126337,126337,18,-0.00293,0.00293
C_pert_asc,0.07,126337,126337,19,0.0,0.0
C_pert_asc,0.07,126337,126337,20,-0.027344,0.027344
C_pert_asc,0.07,126337,126337,21,0.007812,0.007812
C_pert_asc,0.07,126337,126337,22,0.039062,0.039062
C_pert_asc,0.07,126337,126337,23,-0.039062,0.039062
C_pert_asc,0.07,126337,126337,24,-0.040039,0.040039
C_pert_asc,0.07,126337,126337,25,-0.015625,0.015625
C_pert_asc,0.07,126337,126337,26,-0.117188,0.117188
C_pert_asc,0.07,126337,126337,27,0.056152,0.056152
C_pert_asc,0.07,126337,126337,28,0.005859,0.005859
C_pert_asc,0.07,126337,126337,29,-0.017578,0.017578
C_pert_asc,0.07,126337,126337,30,-0.000977,0.000977
C_pert_asc,0.07,126337,126337,31,0.28125,0.28125
C_pert_asc,0.07,126337,126337,32,0.0,0.0
C_pert_asc,0.07,126337,126337,33,-0.009766,0.009766
C_pert_asc,0.07,126337,126337,34,0.026367,0.026367
C_pert_asc,0.07,126337,126337,35,0.004883,0.004883
C_pert_asc,0.07,126337,126337,36,0.195312,0.195312
C_pert_asc,0.07,126337,126337,37,0.007812,0.007812
C_pert_asc,0.07,126337,126337,38,-0.030273,0.030273
C_pert_asc,0.07,126337,126337,39,0.009766,0.009766
