layer,head,importance,perturbation,cell
10,2,0.02357752182904412,1.1939013638698004,C
10,3,0.04245713177849265,3.295394562842215,hihp
10,4,0.026546702665441176,0.8438405414276263,hilp
10,5,0.021875718060661766,1.202446775182205,C
10,6,0.017707375919117647,0.6460864400381551,D
10,7,0.024288401884191176,0.8618807835394845,D
10,8,0.05240765739889706,3.6324596056605087,hihp
10,9,0.025670668658088234,0.722657543114003,hilp
10,10,0.023024615119485295,0.8493882657083518,D
10,11,0.034836713005514705,2.4037422599161373,hihp
10,12,0.017825855928308824,0.5068808143910514,D
10,13,0.019261977251838234,0.5306184941026217,D
10,14,0.03036319508272059,1.4667827728040077,hihp
10,15,0.04637594784007353,3.1319392557968113,hihp
10,16,0.025825051700367647,1.0232917252270615,hilp
10,17,0.02749454273897059,1.7367884638335775,hihp
10,18,0.026022518382352942,0.9272048916010296,hilp
10,19,0.021093031939338234,0.5475677342756706,D
