layer,head,perturbation_L2
22,0,1.3843289613723755
22,1,0.6068105101585388
22,2,1.2212473154067993
22,3,0.6679986715316772
22,4,0.5969041585922241
22,5,0.6353943347930908
22,6,0.24686099588871002
22,7,0.5232945680618286
22,8,0.20260518789291382
22,9,0.10697700828313828
22,10,0.39770445227622986
22,11,0.8018036484718323
22,12,0.06718737632036209
22,13,0.7552731037139893
22,14,0.13292741775512695
22,15,0.27862748503685
22,16,1.8581873178482056
22,17,1.2634892463684082
22,18,0.6886472702026367
22,19,0.882637619972229
22,20,0.9903182983398438
22,21,0.5767470002174377
22,22,0.4345746636390686
22,23,0.5020756125450134
22,24,0.7036404013633728
22,25,0.656750500202179
22,26,1.459485411643982
22,27,0.2129407823085785
22,28,0.5533413290977478
22,29,2.6499762535095215
22,30,1.6212685108184814
22,31,0.6577831506729126
22,32,1.1242725849151611
22,33,1.126051902770996
22,34,1.0687955617904663
22,35,1.5027021169662476
22,36,1.4386861324310303
22,37,0.6517378687858582
22,38,1.0994127988815308
22,39,0.7846536636352539
23,0,1.3618745803833008
23,1,1.3640068769454956
23,2,1.9749010801315308
23,3,1.5866155624389648
23,4,1.8301113843917847
23,5,0.7252253890037537
23,6,0.7153803110122681
23,7,0.757789671421051
23,8,0.7826614379882812
23,9,0.7493528723716736
23,10,1.0788304805755615
23,11,2.672426462173462
23,12,1.7159487009048462
23,13,2.3782176971435547
23,14,1.9952075481414795
23,15,0.9218878746032715
23,16,2.3757236003875732
23,17,1.6296944618225098
23,18,0.5869705080986023
23,19,0.21814027428627014
23,20,1.0597178936004639
23,21,0.9148536920547485
23,22,0.5043841600418091
23,23,0.6166436076164246
23,24,0.7149189710617065
23,25,1.9352385997772217
23,26,0.8961898684501648
23,27,1.2665486335754395
23,28,1.2720264196395874
23,29,2.219899892807007
23,30,1.641750693321228
23,31,1.4898465871810913
23,32,1.5059469938278198
23,33,1.3017385005950928
23,34,3.218649387359619
23,35,0.2690303921699524
23,36,0.12083316594362259
23,37,0.6361826658248901
23,38,0.21750491857528687
23,39,0.161609947681427
24,0,1.4129949808120728
24,1,1.7788188457489014
24,2,2.2715516090393066
24,3,2.207834243774414
24,4,1.5285109281539917
24,5,1.11062753200531
24,6,1.3468749523162842
24,7,1.3803503513336182
24,8,3.4006714820861816
24,9,1.798416018486023
24,10,0.5721781849861145
24,11,1.197630524635315
24,12,1.3089923858642578
24,13,0.7873362898826599
24,14,1.0869979858398438
24,15,2.105159282684326
24,16,0.8901275992393494
24,17,1.9480574131011963
24,18,0.9749820232391357
24,19,0.4362979829311371
24,20,0.7898614406585693
24,21,0.19926953315734863
24,22,0.14859992265701294
24,23,3.778679847717285
24,24,1.323480248451233
24,25,0.7165562510490417
24,26,1.0558336973190308
24,27,0.6547154188156128
24,28,0.5315796136856079
24,29,1.3519641160964966
24,30,0.96197909116745
24,31,2.9638915061950684
24,32,0.5654690861701965
24,33,1.1367334127426147
24,34,1.6708508729934692
24,35,1.0678802728652954
24,36,1.975710153579712
24,37,0.837631344795227
24,38,1.3631187677383423
24,39,1.0282377004623413
25,0,1.6206823587417603
25,1,2.767982006072998
25,2,0.5371598601341248
25,3,0.7359075546264648
25,4,1.0692603588104248
25,5,2.468693971633911
25,6,1.5807629823684692
25,7,3.0273122787475586
25,8,1.022970199584961
25,9,1.7367372512817383
25,10,1.014976143836975
25,11,1.4550718069076538
25,12,2.3066012859344482
25,13,1.036866545677185
25,14,1.222116231918335
25,15,2.132025718688965
25,16,0.01959148421883583
25,17,1.4163730144500732
25,18,2.82682204246521
25,19,2.173895835876465
25,20,1.3644722700119019
25,21,1.3583346605300903
25,22,1.6270701885223389
25,23,2.1847007274627686
25,24,4.789641857147217
25,25,1.6550571918487549
25,26,0.6730260848999023
25,27,0.08836867660284042
25,28,0.8396456837654114
25,29,0.38877904415130615
25,30,1.0419679880142212
25,31,0.2975001037120819
25,32,1.5221329927444458
25,33,0.9217711687088013
25,34,1.085534691810608
25,35,0.34647709131240845
25,36,0.348775714635849
25,37,0.5860443711280823
25,38,0.21244803071022034
25,39,0.021567346528172493
26,0,1.255017876625061
26,1,1.9165540933609009
26,2,0.929276168346405
26,3,1.7343549728393555
26,4,1.307326078414917
26,5,2.736112594604492
26,6,2.0240085124969482
26,7,0.8597379326820374
26,8,1.360126256942749
26,9,1.465760588645935
26,10,1.3896440267562866
26,11,1.8781194686889648
26,12,0.9044747352600098
26,13,1.9731062650680542
26,14,1.278281331062317
26,15,1.8176140785217285
26,16,1.0752081871032715
26,17,1.5243076086044312
26,18,2.1543376445770264
26,19,2.2805914878845215
26,20,2.155055284500122
26,21,3.6378960609436035
26,22,1.1001317501068115
